Sensor id; Sensor center x; Sensor center y;
63;627.657288;212.994675;
64;681.570007;136.098892;
67;561.19635;398.153809;
68;591.273071;333.057892;
69;674.621704;267.305206;
70;698.923645;199.109634;
71;745.192322;123.858566;
73;577.660522;475.25;
74;751.536438;249.623123;
75;796.424194;166.384644;
76;844.797241;107.5;
82;645.634094;542.240051;
83;821.665833;293.063202;
84;844.858582;219.773575;
85;879.955261;143.063217;
86;925.731445;98.163185;
91;697.153625;592.72583;
92;754.393494;518.977966;
93;828.393127;422.057526;
94;857.356506;352.449615;
95;886.49469;272.605103;
96;929.465576;197.994675;
97;975.465698;145.702499;
98;1010.576355;112.139206;
102;791.932861;579.394897;
103;854.06134;494.291412;
104;915.601257;412.138092;
105;935.436707;345.448669;
106;980.088989;261.799988;
107;1028.799561;207.318954;
108;1064.945068;177.950256;
111;889.99469;563.362915;
112;946.534119;493.946014;
113;1002.612915;415.044403;
120;973.209412;579.539673;
121;1029.794434;505.644897;
251;531.004333;643.233826;
254;508.698853;497.431122;
255;554.018127;563.5;
256;605.287659;620.577393;
