Sensor id; Sensor center x; Sensor center y;
9;674.120361;176.506393;
45;691.464111;216.890976;
65;442.296906;406.471344;
66;510.257324;371.565979;
72;473.184082;447.256012;
76;484.105591;526.959595;
77;538.897034;453.5;
78;589.318176;378.196014;
79;657.910522;314.5;
80;730.875732;272.247162;
81;788.014893;217.391342;
85;512.457214;581.224976;
86;565.789062;530.278442;
87;631.626404;456.663361;
88;693.046265;380.468811;
89;765.749268;330.952423;
90;825.901733;271.355316;
92;453.101196;801.893494;
93;481.476562;775.297241;
94;489.241119;747.007812;
95;506.002838;703.534119;
96;539.821228;653.7146;
97;599.93573;607.226562;
98;667.554321;536.294373;
99;730.122498;464.009247;
100;795.099426;391.145966;
101;885.269165;413.434662;
103;505.907532;826.619812;
104;541.281738;798.084229;
105;544.714844;765.970642;
106;579.173096;718.024109;
107;644.90387;670.816528;
108;713.943542;612.544373;
109;766.545898;540.454712;
110;826.868591;469.200836;
111;529.4776;873.283386;
112;566.53949;851.174011;
114;637.931091;786.862915;
115;698.533752;736.563232;
116;764.972534;672.218811;
117;827.796265;595.472229;
118;855.234009;543.235107;
119;892.965576;488.563202;
122;687.089844;835.375366;
123;741.012207;791.957764;
124;800.206421;732.602783;
125;855.2901;657.203857;
126;892.670776;592.087708;
128;951.984192;459.257904;
129;935.406677;379.330414;
130;918.677856;314.488037;
133;657.590576;916.380676;
134;714.960938;882.708435;
135;771.362305;834.845459;
136;829.356384;778.071289;
137;883.999939;712.998474;
141;983.531311;432.325104;
142;973.168518;344.91449;
145;725.308655;913.370361;
146;786.36969;866.496765;
147;839.809937;818.822632;
257;745.123962;189.768585;
