Sensor id; Sensor center x; Sensor center y;
6;658.562866;492.403046;
7;608.745056;537.354065;
8;554.665161;603.893494;
9;500.299347;688.708069;
14;611.083801;419.343048;
15;563.794739;468.535522;
16;509.583466;523.146667;
17;456.095886;616.925781;
21;560.330627;361.318176;
22;513.225525;405.362915;
23;462.362579;473.857605;
24;415.912994;549.199585;
28;460.43924;371.323334;
29;422.078125;423.315338;
30;376.45166;495.315826;
41;302.555267;506.572815;
42;325.573364;556.768188;
43;352.166412;619.490295;
44;395.672607;689.056458;
45;459.643829;769.474792;
50;265.019897;565.415466;
51;287.759949;624.774475;
52;318.454193;692.449585;
53;382.942139;778.827576;
58;237.272537;632.187744;
59;260.268097;698.783752;
60;309.32663;773.790405;
79;358.192108;858.295837;
80;438.719818;858.02417;
81;534.116821;830.006775;
88;350.038696;906.013123;
89;427.22229;921.490417;
90;527.718018;896.779114;
100;431.444672;959.069092;
131;628.510681;868.080627;
132;620.531982;785.608948;
143;700.142029;886.982971;
144;692.465271;800.827271;
184;765.984009;723.783752;
185;696.86969;712.959534;
186;599.750366;700.368225;
197;747.284058;648.275085;
198;652.213074;629.735413;
206;775.014221;588.857971;
207;699.430054;571.407654;
215;738.691467;522.013;
257;544.552185;759.974426;
