Sensor id; Sensor center x; Sensor center y;
161;274.0;233.0;
162;320.0;175.0;
163;370.0;119.0;
168;227.0;448.0;
169;272.0;368.0;
170;309.0;297.0;
171;354.0;226.0;
172;399.0;165.0;
173;451.0;120.0;
174;217.0;690.0;
175;224.0;605.0;
176;253.0;512.0;
177;322.0;438.0;
178;362.0;363.0;
179;401.0;302.0;
180;445.0;233.0;
181;499.0;167.0;
187;269.0;676.0;
188;293.0;593.0;
189;329.0;506.0;
190;396.0;431.0;
191;436.0;372.0;
192;500.0;307.0;
193;556.0;235.0;
194;575.0;163.0;
199;340.0;651.0;
200;393.0;588.0;
201;422.0;503.0;
202;588.0;314.0;
203;638.0;234.0;
204;652.0;164.0;
208;450.0;658.0;
209;502.0;585.0;
210;684.0;378.0;
211;690.0;308.0;
212;717.0;240.0;
213;717.0;175.0;
216;570.0;664.0;
217;639.0;610.0;
218;698.0;536.0;
219;726.0;450.0;
220;752.0;379.0;
225;782.0;460.0;
227;780.0;545.0;
228;739.0;622.0;
229;678.0;677.0;
232;817.0;634.0;
233;764.0;704.0;
237;833.0;728.0;
