Index; Bbox ymin xmin ymax xmax; Label; Sensor id;
0; 874.5 236.0 919.7 267.4 ; 1; 
1; 678.51 610.51 728.0 649.0 ; 0; 
2; 599.5 580.0 643.5 616.0 ; 1; 
3; 524.59 302.79 565.0 344.6 ; 1; 
4; 597.51 266.0 641.5 305.0 ; 1; 
5; 430.69 326.4 459.5 363.2 ; 1; 
6; 482.09 283.8 516.1 316.19 ; 1; 
7; 558.5 630.4 598.4 660.5 ; 1; 
8; 860.42 457.57 906.2 503.7 ; 1; 
9; 737.0 560.0 778.0 604.5 ; 1; 
10; 663.5 534.0 709.0 577.0 ; 1; 
11; 867.9 522.3 913.5 565.0 ; 1; 
12; 821.0 643.0 857.0 677.0 ; 1; 
13; 879.43 582.61 923.5 624.6 ; 1; 
14; 749.5 630.0 796.0 662.5 ; 1; 
15; 804.51 512.6 843.18 556.78 ; 1; 
16; 818.66 579.31 862.56 622.05 ; 1; 
17; 794.66 438.96 840.87 484.3 ; 1; 
18; 446.32 270.42 479.82 303.37 ; 1; 
19; 547.38 243.69 588.06 273.08 ; 1; 
20; 429.28 393.16 460.57 435.1 ; 1; 
21; 404.41 439.69 430.28 484.61 ; 1; 
22; 402.61 506.47 426.87 545.78 ; 1; 
23; 430.08 478.6 455.15 518.71 ; 1; 
24; 888.63 639.15 931.6 669.3 ; 0; 
25; 469.19 427.86 502.88 469.97 ; 1; 
26; 653.51 451.5 700.0 496.5 ; 1; 
27; 414.2 573.04 438.99 610.34 ; 1; 
28; 520.35 654.8 555.7 681.5 ; 1; 
29; 635.58 662.57 679.99 683.03 ; 1; 
30; 767.37 678.54 814.28 700.5 ; 1; 
31; 844.17 677.04 890.08 700.5 ; 1; 
32; 467.9 352.6 500.5 394.4 ; 1; 
33; 741.37 226.42 784.79 252.37 ; 1; 
34; 621.37 216.39 662.61 248.27 ; 1; 
35; 734.33 712.18 775.05 730.12 ; 1; 
36; 907.03 670.89 952.95 695.75 ; 1; 
37; 382.21 442.9 402.66 488.64 ; 1; 
38; 400.24 378.09 420.68 417.94 ; 1; 
39; 675.19 238.65 716.49 271.28 ; 0; 
40; 801.68 300.16 840.67 339.73 ; 1; 
41; 724.0 407.0 770.0 450.0 ; 1; 
42; 795.0 365.61 839.0 409.1 ; 1; 
43; 852.27 327.77 895.27 367.3 ; 1; 
44; 438.39 554.42 468.1 589.6 ; 1; 
45; 469.0 505.6 504.8 549.2 ; 1; 
46; 519.8 464.79 558.2 508.8 ; 1; 
47; 586.5 496.5 628.5 538.5 ; 1; 
48; 532.5 549.3 575.6 593.1 ; 1; 
49; 488.85 589.11 527.8 627.0 ; 1; 
50; 458.6 619.3 493.5 649.54 ; 1; 
51; 727.5 484.5 774.5 528.0 ; 1; 
52; 580.5 414.5 622.0 458.5 ; 1; 
53; 652.0 371.5 694.0 414.5 ; 1; 
54; 724.0 332.5 770.0 373.5 ; 1; 
55; 864.0 275.5 906.0 311.3 ; 1; 
56; 516.31 379.5 552.7 420.5 ; 1; 
57; 583.0 337.5 623.5 376.0 ; 1; 
58; 658.49 295.0 701.5 334.0 ; 1; 
59; 734.0 271.01 778.0 305.0 ; 1; 
