Sensor id; Sensor center x; Sensor center y;
161;415.0;273.0;
169;389.0;376.0;
170;437.0;316.0;
171;487.0;264.0;
177;420.0;428.0;
178;463.0;367.0;
179;515.0;316.0;
187;381.0;640.0;
188;414.0;563.0;
189;439.0;493.0;
190;492.0;433.0;
191;536.0;370.0;
192;610.0;327.0;
193;673.0;284.0;
199;446.0;630.0;
200;493.0;567.0;
201;509.0;489.0;
202;717.0;342.0;
203;747.0;291.0;
208;527.0;635.0;
209;570.0;567.0;
210;757.0;404.0;
211;790.0;348.0;
212;815.0;300.0;
216;620.0;644.0;
217;690.0;587.0;
218;748.0;529.0;
219;785.0;471.0;
220;832.0;415.0;
221;862.0;362.0;
225;846.0;482.0;
227;822.0;545.0;
228;785.0;613.0;
229;706.0;657.0;
230;945.0;564.0;
232;863.0;639.0;
233;796.0;689.0;
234;979.0;612.0;
235;945.0;639.0;
236;916.0;680.0;
237;863.0;724.0;
239;959.0;690.0;
