Sensor id; Sensor center x; Sensor center y;
109;272.0;381.0;
116;261.0;471.0;
117;303.0;405.0;
120;252.0;804.0;
121;249.0;743.0;
122;264.0;668.0;
123;277.0;589.0;
124;305.0;515.0;
125;337.0;446.0;
134;302.0;712.0;
135;324.0;643.0;
136;352.0;570.0;
137;380.0;500.0;
138;419.0;432.0;
145;353.0;763.0;
146;371.0;695.0;
147;399.0;630.0;
148;430.0;561.0;
149;454.0;490.0;
150;504.0;438.0;
151;536.0;394.0;
156;445.0;689.0;
157;473.0;619.0;
158;507.0;559.0;
159;540.0;489.0;
160;584.0;450.0;
165;486.0;743.0;
166;521.0;694.0;
167;545.0;631.0;
168;580.0;567.0;
174;548.0;752.0;
175;582.0;701.0;
176;607.0;640.0;
