Sensor id; Sensor center x; Sensor center y;
9;512.0;233.0;
17;460.0;276.0;
23;321.0;339.0;
24;410.0;335.0;
28;233.0;421.0;
29;288.0;405.0;
30;361.0;395.0;
34;215.0;503.0;
35;269.0;486.0;
36;325.0;462.0;
39;284.0;571.0;
40;339.0;537.0;
41;386.0;473.0;
42;442.0;404.0;
43;485.0;348.0;
44;543.0;295.0;
45;592.0;237.0;
47;325.0;657.0;
48;370.0;625.0;
49;409.0;564.0;
50;461.0;502.0;
51;516.0;422.0;
52;571.0;358.0;
53;630.0;285.0;
54;370.0;737.0;
55;405.0;692.0;
56;452.0;647.0;
57;489.0;581.0;
58;543.0;513.0;
59;590.0;431.0;
60;658.0;355.0;
61;456.0;758.0;
63;542.0;662.0;
64;570.0;594.0;
65;628.0;516.0;
66;679.0;440.0;
67;512.0;809.0;
68;537.0;763.0;
70;627.0;662.0;
71;664.0;588.0;
72;696.0;518.0;
74;693.0;704.0;
75;723.0;633.0;
76;752.0;559.0;
77;756.0;469.0;
78;745.0;385.0;
79;723.0;311.0;
80;688.0;251.0;
83;772.0;747.0;
84;776.0;671.0;
85;803.0;587.0;
86;818.0;504.0;
87;810.0;415.0;
88;785.0;338.0;
92;704.0;847.0;
93;751.0;789.0;
94;750.0;725.0;
95;812.0;697.0;
98;861.0;454.0;
99;842.0;376.0;
102;728.0;852.0;
103;759.0;814.0;
104;806.0;762.0;
112;810.0;784.0;
241;285.0;837.0;
242;315.0;871.0;
243;358.0;910.0;
244;306.0;845.0;
245;347.0;878.0;
246;388.0;914.0;
248;339.0;838.0;
257;565.0;201.0;
