Sensor id; Sensor center x; Sensor center y;
61;376.0;437.0;
62;433.0;411.0;
65;498.0;128.0;
67;416.0;486.0;
69;465.0;336.0;
70;489.0;250.0;
71;518.0;171.0;
73;464.0;545.0;
74;556.0;294.0;
75;576.0;206.0;
76;607.0;139.0;
82;526.0;598.0;
83;635.0;329.0;
84;651.0;255.0;
85;677.0;172.0;
91;604.0;642.0;
92;639.0;556.0;
93;683.0;466.0;
94;688.0;392.0;
95;720.0;313.0;
96;744.0;228.0;
97;772.0;158.0;
102;703.0;614.0;
103;724.0;539.0;
104;762.0;447.0;
105;771.0;375.0;
106;808.0;298.0;
107;831.0;217.0;
108;846.0;161.0;
111;803.0;596.0;
112;806.0;518.0;
113;843.0;435.0;
114;865.0;366.0;
115;892.0;296.0;
120;877.0;584.0;
121;888.0;514.0;
122;912.0;443.0;
133;936.0;584.0;
247;403.0;779.0;
249;344.0;628.0;
250;383.0;685.0;
251;445.0;734.0;
252;326.0;537.0;
253;371.0;509.0;
254;396.0;586.0;
255;447.0;644.0;
256;526.0;685.0;
