Index; Bbox ymin xmin ymax xmax; Label; Sensor id;
0; 382.01 641.54 418.69 692.9 ; 0; 
1; 422.35 702.66 468.4 755.2 ; 1; 
2; 487.09 747.76 540.6 793.2 ; 1; 
3; 149.64 831.64 193.0 868.9 ; 1; 
4; 267.35 821.19 310.8 861.7 ; 1; 
5; 411.0 595.5 453.0 645.2 ; 1; 
6; 460.8 645.6 504.47 693.36 ; 1; 
7; 522.52 690.41 577.0 745.3 ; 1; 
8; 553.39 785.38 609.2 831.6 ; 0; 
9; 351.66 708.12 396.9 755.4 ; 1; 
10; 102.86 617.55 137.8 665.6 ; 1; 
11; 331.06 819.37 373.6 862.5 ; 1; 
12; 318.01 760.55 361.2 805.6 ; 1; 
13; 549.86 858.17 596.1 890.1 ; 1; 
14; 410.83 834.98 457.1 872.8 ; 1; 
15; 492.39 878.76 541.5 903.5 ; 1; 
16; 558.5 904.0 602.5 928.1 ; 1; 
17; 563.35 939.54 612.8 963.49 ; 1; 
18; 426.08 897.48 471.93 918.07 ; 1; 
19; 39.07 635.03 66.15 682.05 ; 1; 
20; 298.08 882.1 342.37 920.19 ; 1; 
21; 279.37 933.29 325.84 966.01 ; 1; 
22; 228.84 867.48 276.56 900.51 ; 1; 
23; 195.48 901.7 240.74 933.76 ; 1; 
24; 123.98 862.2 159.5 899.67 ; 1; 
25; 89.28 796.42 122.2 835.84 ; 1; 
26; 219.21 434.61 260.9 468.36 ; 0; 
27; 155.31 468.89 192.31 516.55 ; 1; 
28; 61.45 583.5 90.15 625.57 ; 1; 
29; 409.2 777.1 457.2 818.1 ; 1; 
30; 481.4 815.6 531.0 858.0 ; 1; 
31; 73.8 667.89 104.8 714.5 ; 1; 
32; 139.1 560.32 174.0 609.0 ; 1; 
33; 100.3 524.11 135.6 571.3 ; 1; 
34; 53.94 720.93 92.4 765.4 ; 1; 
35; 165.48 652.87 200.1 701.8 ; 1; 
36; 134.28 705.25 176.5 750.9 ; 1; 
37; 112.04 754.47 152.8 795.9 ; 1; 
38; 226.59 742.31 266.3 787.5 ; 1; 
39; 183.04 789.64 225.3 830.1 ; 1; 
40; 341.51 875.39 388.4 904.2 ; 1; 
