Sensor id; Sensor center x; Sensor center y;
3;261.0;542.0;
4;311.0;472.0;
7;490.0;321.0;
12;329.0;529.0;
13;402.0;462.0;
14;462.0;395.0;
15;527.0;355.0;
16;574.0;329.0;
18;328.0;677.0;
19;379.0;619.0;
20;439.0;536.0;
21;504.0;464.0;
22;569.0;408.0;
25;430.0;699.0;
26;492.0;647.0;
27;559.0;547.0;
28;613.0;481.0;
29;666.726562;432.046875;
31;487.0;791.0;
32;541.0;718.0;
33;610.0;645.0;
34;671.0;565.0;
35;705.0;514.0;
36;722.0;475.0;
37;655.0;713.0;
40;753.0;534.0;
41;750.0;466.0;
223;260.0;481.0;
236;267.0;867.0;
241;635.0;938.0;
242;677.0;962.0;
243;685.0;981.0;
246;718.0;950.0;
