Sensor id; Sensor center x; Sensor center y;
1;720.0;719.0;
2;754.0;614.0;
3;784.0;524.0;
4;806.0;426.0;
5;788.0;342.0;
6;758.0;282.0;
10;824.0;652.0;
11;850.0;564.0;
12;870.0;453.0;
13;862.0;364.0;
18;909.0;591.0;
19;933.0;503.0;
20;930.0;405.0;
25;971.0;546.0;
153;321.0;389.0;
164;398.0;383.0;
173;380.0;456.0;
181;401.0;527.0;
182;434.0;448.0;
183;467.0;373.0;
184;504.0;309.0;
193;437.0;601.0;
194;471.0;526.0;
195;507.0;443.0;
196;543.0;362.0;
197;582.0;301.0;
198;633.0;241.0;
202;483.0;670.0;
203;507.0;604.0;
204;550.0;517.0;
205;587.0;435.0;
206;622.0;349.0;
207;671.0;278.0;
210;546.0;729.0;
211;565.0;663.0;
212;595.0;591.0;
213;636.0;503.0;
214;667.0;415.0;
215;704.0;338.0;
216;499.0;911.0;
217;555.0;876.0;
218;584.0;846.0;
219;597.0;793.0;
220;632.0;734.0;
221;657.0;656.0;
222;689.0;568.0;
223;718.0;482.0;
224;736.0;399.0;
225;668.0;795.0;
226;734.0;798.0;
227;655.0;859.0;
228;630.0;902.0;
229;587.0;923.0;
231;735.0;873.0;
234;863.0;834.0;
238;902.0;827.0;
239;872.0;872.0;
240;828.0;921.0;
