Sensor id; Sensor center x; Sensor center y;
109;257.0;376.0;
110;316.0;318.0;
113;186.0;727.0;
114;199.0;658.0;
115;211.0;580.0;
116;244.0;490.0;
117;301.0;415.0;
118;341.0;357.0;
121;239.0;785.0;
122;253.0;713.0;
123;267.0;635.0;
124;305.0;547.0;
125;342.0;468.0;
126;380.0;407.0;
127;435.0;350.0;
134;308.0;766.0;
135;322.0;698.0;
136;354.0;616.0;
137;393.0;535.0;
138;439.0;463.0;
139;466.0;400.0;
140;521.0;357.0;
145;366.0;801.0;
146;385.0;758.0;
147;412.0;695.0;
148;446.0;615.0;
149;488.0;536.0;
150;534.0;470.0;
151;574.0;416.0;
152;607.0;369.0;
156;467.0;751.0;
157;494.0;693.0;
158;542.0;620.0;
159;575.0;543.0;
160;624.0;488.0;
165;527.0;808.0;
166;534.0;766.0;
167;574.0;696.0;
168;631.0;638.0;
174;597.0;823.0;
175;617.0;770.0;
176;647.0;705.0;
187;651.0;845.0;
199;695.0;853.0;
