Sensor id; Sensor center x; Sensor center y;
101;410.0;490.0;
119;388.0;562.0;
127;415.0;629.0;
128;453.0;563.0;
129;482.0;496.0;
130;528.0;426.0;
131;581.0;363.0;
132;638.0;309.0;
139;439.0;691.0;
140;494.0;635.0;
141;539.0;567.0;
142;580.0;490.0;
143;626.0;426.0;
144;680.0;354.0;
149;469.0;815.0;
150;501.0;764.0;
151;542.0;712.0;
152;589.0;645.0;
153;634.0;571.0;
154;679.0;496.0;
155;726.0;416.0;
157;509.0;901.0;
159;542.0;828.0;
160;597.0;774.0;
161;649.0;709.0;
162;689.0;644.0;
163;728.0;568.0;
164;777.0;486.0;
166;567.0;942.0;
167;580.0;910.0;
169;665.0;826.0;
170;702.984375;770.90625;
171;745.0;705.0;
172;780.0;639.0;
173;814.0;559.0;
177;710.0;865.0;
178;744.0;819.0;
179;788.0;759.0;
180;823.0;688.0;
181;857.0;609.0;
182;857.0;515.0;
183;824.0;436.0;
185;732.0;316.0;
186;673.0;276.0;
188;707.0;944.0;
189;732.0;900.0;
190;787.0;828.0;
191;810.0;803.0;
192;868.0;736.0;
194;907.0;560.0;
195;891.0;472.0;
200;778.0;922.0;
201;806.0;877.0;
204;941.0;510.0;
205;919.0;427.0;
208;812.0;948.0;
209;845.0;891.0;
213;963.0;461.0;
