Sensor id; Sensor center x; Sensor center y;
1;808.0;710.0;
2;859.0;611.0;
3;902.0;515.0;
4;913.0;416.0;
5;892.0;338.0;
6;870.0;271.0;
7;805.0;226.0;
10;913.0;651.0;
11;968.0;547.0;
12;990.0;438.0;
13;968.0;354.0;
20;1023.0;388.0;
153;396.0;390.0;
154;436.0;352.0;
155;504.0;312.0;
163;424.0;432.0;
164;474.0;391.0;
173;459.0;473.0;
181;491.0;534.0;
182;519.0;455.0;
183;551.0;374.0;
184;582.0;305.0;
192;477.0;670.0;
193;527.0;620.0;
194;565.0;533.0;
195;591.0;448.0;
196;629.0;353.0;
197;672.0;286.0;
198;704.0;226.0;
202;584.0;686.0;
203;604.0;614.0;
204;649.0;523.0;
205;680.0;432.0;
206;719.0;333.0;
207;753.0;270.0;
210;633.0;738.0;
211;665.0;674.0;
212;699.0;591.0;
213;735.0;501.0;
214;766.0;399.0;
215;805.0;325.0;
216;581.0;876.0;
217;612.0;862.0;
218;641.0;850.0;
219;662.0;796.0;
220;715.0;732.0;
221;761.0;660.0;
222;792.0;568.0;
223;828.0;470.0;
224;846.0;388.0;
225;732.0;798.0;
226;801.0;801.0;
227;711.0;851.0;
230;848.0;836.0;
234;889.0;858.0;
235;859.0;881.0;
238;918.0;859.0;
239;895.0;891.0;
