Sensor id; Sensor center x; Sensor center y;
3;184.0;540.0;
4;229.0;472.0;
11;213.0;607.0;
12;269.0;529.0;
13;326.0;453.0;
14;385.0;387.0;
15;433.0;343.0;
16;480.0;304.0;
18;257.0;659.0;
19;315.0;604.0;
20;370.0;525.0;
21;426.0;449.0;
22;473.0;382.0;
23;517.0;348.0;
25;376.0;670.0;
26;423.0;601.0;
27;478.0;524.0;
28;532.0;452.0;
29;568.0;401.0;
31;426.0;742.0;
32;479.0;669.0;
33;544.0;600.0;
34;584.0;525.0;
35;625.0;466.0;
36;648.0;416.0;
37;600.0;656.0;
38;649.0;608.0;
39;680.0;530.0;
40;701.0;472.0;
49;736.0;464.0;
214;199.0;400.0;
223;182.0;474.0;
