Sensor id; Sensor center x; Sensor center y;
63;506.0;189.0;
67;460.0;387.0;
68;490.0;313.0;
69;527.0;250.0;
70;580.0;182.0;
73;504.0;445.0;
74;632.0;236.0;
75;674.0;171.0;
82;561.0;505.0;
83;696.0;289.0;
84;728.0;228.0;
85;777.0;168.0;
91;643.0;561.0;
92;680.0;504.0;
93;728.0;426.0;
94;747.0;359.0;
95;782.0;299.0;
96;833.0;236.0;
97;863.0;189.0;
98;881.0;155.0;
102;753.0;554.0;
103;764.0;504.0;
104;808.0;431.0;
105;826.0;362.0;
106;871.0;307.0;
107;907.0;254.0;
108;932.0;216.0;
111;840.0;557.0;
112;849.0;506.0;
113;885.0;446.0;
114;909.0;393.0;
120;909.0;566.0;
121;914.0;527.0;
122;942.0;480.0;
133;973.0;605.0;
134;964.0;550.0;
145;1019.0;636.0;
249;383.0;510.0;
251;473.0;626.0;
254;440.0;476.0;
255;480.0;539.0;
256;560.0;583.0;
