Sensor id; Sensor center x; Sensor center y;
9;581.0;152.0;
17;533.0;172.0;
24;486.0;210.0;
30;436.0;253.0;
34;268.0;355.0;
35;331.0;333.0;
36;395.0;312.0;
38;279.0;462.0;
39;338.0;415.0;
40;402.0;386.0;
41;459.0;321.0;
42;521.0;266.0;
43;567.0;218.0;
44;616.0;190.0;
46;324.0;555.0;
47;372.0;521.0;
48;430.0;480.0;
49;486.0;413.0;
50;539.0;349.0;
51;595.0;284.0;
52;644.0;239.0;
54;416.0;629.0;
55;455.0;565.0;
56;510.0;508.0;
57;563.0;438.0;
58;620.0;369.0;
59;668.0;297.0;
61;508.0;660.0;
62;550.0;594.0;
63;600.0;530.0;
64;643.0;456.0;
65;698.0;380.0;
66;748.0;324.0;
67;557.0;731.0;
68;585.0;668.0;
69;630.0;611.0;
70;683.0;546.0;
71;732.0;465.0;
72;760.0;399.0;
73;600.0;774.0;
74;735.0;607.0;
75;769.0;526.0;
76;799.0;449.0;
77;808.0;370.0;
82;638.0;813.0;
86;851.0;417.0;
91;693.0;830.0;
92;730.0;791.0;
93;779.0;736.0;
102;754.0;797.0;
103;777.0;769.0;
241;331.0;801.0;
242;359.0;838.0;
243;384.0;871.0;
244;363.0;800.0;
245;396.0;826.0;
246;425.0;867.0;
247;480.0;902.0;
248;399.0;766.0;
250;500.0;859.0;
252;435.0;729.0;
253;510.0;736.0;
