Sensor id; Sensor center x; Sensor center y;
1;768.0;680.0;
2;812.0;591.0;
3;846.0;502.0;
4;863.0;422.0;
5;855.0;341.0;
10;859.0;624.0;
11;900.0;532.0;
12;918.0;443.0;
13;911.0;370.0;
132;592.0;190.0;
144;550.0;234.0;
152;357.0;382.0;
153;392.0;343.0;
154;441.0;310.0;
155;517.0;289.0;
163;430.0;392.0;
164;488.0;359.0;
173;476.0;435.0;
180;455.0;536.0;
181;501.0;498.0;
182;530.0;429.0;
183;568.0;355.0;
184;587.0;292.0;
185;631.0;240.0;
186;665.0;197.0;
191;439.0;629.0;
192;478.0;614.0;
193;526.0;575.0;
194;572.0;504.0;
195;605.0;432.0;
196;632.0;352.0;
197;667.0;284.0;
198;703.0;232.0;
202;574.0;632.0;
203;600.0;576.0;
204;643.0;501.0;
205;672.0;424.0;
206;709.0;343.0;
207;747.0;274.0;
208;459.0;793.0;
209;488.0;772.0;
210;621.0;689.0;
211;646.0;632.0;
212;675.0;561.0;
213;716.0;484.0;
214;745.0;400.0;
215;780.0;330.0;
216;529.0;826.0;
218;616.0;794.0;
219;645.0;745.0;
220;690.0;694.0;
221;730.0;624.0;
222;760.0;546.0;
223;790.0;466.0;
224;805.0;393.0;
225;705.0;756.0;
226;770.0;755.0;
230;819.0;778.0;
234;873.0;772.0;
235;822.0;823.0;
236;787.0;863.0;
239;855.0;829.0;
240;822.0;870.0;
