Sensor id; Sensor center x; Sensor center y;
158;203.0;525.0;
159;221.0;446.0;
160;268.0;371.0;
161;320.0;301.0;
162;383.0;249.0;
167;224.0;582.0;
170;343.0;371.0;
171;396.0;311.0;
172;464.0;263.0;
176;279.0;561.0;
177;328.0;493.0;
178;371.0;434.0;
179;425.0;381.0;
180;494.0;323.0;
181;551.0;282.0;
187;267.0;710.0;
188;309.0;630.0;
189;346.0;553.0;
190;407.0;504.0;
191;452.0;440.0;
192;521.0;398.0;
193;582.0;348.0;
194;625.0;287.0;
199;331.0;699.0;
200;389.0;640.0;
201;422.0;564.0;
202;628.0;414.0;
203;654.0;355.0;
204;684.0;302.0;
208;420.0;706.0;
209;482.0;644.0;
210;671.0;479.0;
211;697.0;416.0;
216;529.0;724.0;
217;604.0;671.0;
218;669.0;617.0;
219;697.0;555.0;
220;740.0;494.0;
225;756.0;570.0;
227;743.0;645.0;
228;696.0;707.0;
229;617.0;737.0;
231;796.0;674.0;
232;762.0;736.0;
233;704.0;780.0;
237;753.0;823.0;
