Sensor id; Sensor center x; Sensor center y;
50;297.0;365.0;
65;322.0;431.0;
66;384.0;399.0;
72;347.0;474.0;
76;370.0;540.0;
77;409.0;466.0;
78;458.0;392.0;
79;516.0;328.0;
80;566.0;273.0;
81;620.0;228.0;
83;361.0;723.0;
84;381.0;680.0;
85;414.0;618.0;
86;449.0;546.0;
87;495.0;461.0;
88;554.0;382.0;
89;606.0;326.0;
90;659.0;270.0;
93;382.0;834.0;
94;396.0;788.0;
95;426.0;757.0;
96;455.0;694.0;
97;500.0;622.0;
98;540.0;541.0;
99;589.0;455.0;
100;643.0;382.0;
101;737.0;400.0;
103;408.0;876.0;
104;443.0;845.0;
105;467.0;811.0;
106;498.0;761.0;
107;547.0;700.0;
108;590.0;625.0;
109;637.0;535.0;
110;680.0;457.0;
112;471.0;896.0;
113;517.0;860.0;
114;540.0;819.0;
115;598.0;767.0;
116;645.0;697.0;
117;694.0;613.0;
118;721.0;532.0;
119;754.0;468.0;
122;589.0;865.0;
123;629.0;815.0;
124;683.0;747.0;
125;732.0;684.0;
126;771.0;605.0;
127;805.0;511.0;
128;805.0;429.0;
134;647.0;924.0;
135;662.0;852.0;
136;711.0;793.0;
137;760.0;734.0;
140;857.0;471.0;
