Sensor id; Sensor center x; Sensor center y;
62;483.0;263.0;
63;533.0;195.0;
64;577.0;122.0;
67;461.0;401.0;
68;509.0;328.0;
69;558.0;259.0;
70;610.0;178.0;
71;659.0;97.0;
73;491.0;471.0;
74;679.0;229.0;
75;709.0;139.0;
82;548.0;539.0;
83;754.0;261.0;
84;779.0;203.0;
85;823.0;127.0;
91;633.0;592.0;
92;703.0;492.0;
93;776.0;403.0;
94;810.0;328.0;
95;845.0;260.0;
96;883.0;186.0;
97;913.0;120.0;
98;924.0;72.0;
102;749.0;556.0;
103;802.0;487.0;
104;866.0;401.0;
105;899.0;323.0;
106;938.0;255.0;
107;969.0;187.0;
108;989.0;139.0;
111;868.0;543.0;
112;897.0;472.0;
113;951.0;398.0;
120;945.0;545.0;
121;981.0;491.0;
133;999.0;561.0;
145;1051.0;572.0;
243;343.0;725.0;
245;324.0;613.0;
246;347.0;671.0;
247;409.0;747.0;
250;397.0;636.0;
251;448.0;718.0;
255;452.0;587.0;
256;539.0;641.0;
