Index; Bbox ymin xmin ymax xmax; Label; Sensor id;
0; 550.05 533.16 603.3 587.2 ; 1; 
1; 326.4 721.52 370.94 746.6 ; 1; 
2; 366.82 770.18 409.49 790.01 ; 1; 
3; 357.84 667.25 396.39 703.93 ; 1; 
4; 665.12 810.22 705.92 837.92 ; 1; 
5; 625.45 783.3 670.36 813.2 ; 1; 
6; 748.58 769.43 789.0 800.49 ; 1; 
7; 925.62 662.76 956.31 698.32 ; 1; 
8; 898.29 651.16 928.23 689.71 ; 1; 
9; 848.89 676.98 887.81 714.79 ; 1; 
10; 577.54 139.9 624.32 165.35 ; 1; 
11; 548.35 174.71 595.5 212.88 ; 1; 
12; 674.1 158.99 720.14 194.54 ; 1; 
13; 913.56 197.79 946.8 230.57 ; 1; 
14; 881.67 180.72 918.95 208.56 ; 0; 
15; 393.79 731.5 436.21 760.5 ; 1; 
16; 442.94 791.22 483.06 810.78 ; 1; 
17; 981.61 278.84 1020.92 293.82 ; 1; 
18; 981.78 337.1 1021.31 356.39 ; 1; 
19; 602.3 402.77 650.32 448.5 ; 1; 
20; 529.48 454.56 581.7 505.8 ; 1; 
21; 583.86 743.2 628.1 777.21 ; 1; 
22; 671.69 707.43 715.6 750.57 ; 1; 
23; 755.74 669.4 789.2 713.19 ; 1; 
24; 814.54 641.08 853.73 685.88 ; 1; 
25; 438.71 674.7 484.8 715.7 ; 1; 
26; 529.3 687.1 579.07 727.04 ; 1; 
27; 703.29 628.1 743.0 675.3 ; 1; 
28; 776.09 590.48 812.3 638.0 ; 1; 
29; 933.36 412.36 960.0 459.6 ; 1; 
30; 568.38 610.27 620.4 663.7 ; 0; 
31; 393.2 591.5 436.5 636.4 ; 1; 
32; 793.29 322.7 837.3 369.2 ; 1; 
33; 484.64 747.06 530.4 778.7 ; 1; 
34; 791.15 708.2 828.2 745.52 ; 1; 
35; 712.54 745.5 755.6 777.49 ; 1; 
36; 533.8 800.5 575.5 824.1 ; 1; 
37; 892.36 722.9 930.3 758.47 ; 1; 
38; 886.9 213.4 923.35 248.38 ; 1; 
39; 857.49 255.15 894.1 293.9 ; 1; 
40; 406.6 353.8 452.63 402.5 ; 1; 
41; 463.1 296.08 512.4 342.2 ; 1; 
42; 518.89 232.28 567.1 274.6 ; 1; 
43; 434.38 238.72 490.0 282.3 ; 0; 
44; 459.91 182.3 506.5 215.98 ; 1; 
45; 376.76 291.05 416.78 334.19 ; 1; 
46; 377.61 220.8 421.8 260.53 ; 1; 
47; 320.38 348.4 357.6 399.04 ; 1; 
48; 283.1 420.99 311.0 465.6 ; 1; 
49; 464.22 519.73 511.9 566.9 ; 1; 
50; 741.13 385.39 785.0 433.7 ; 1; 
51; 693.92 441.2 738.08 491.6 ; 1; 
52; 629.5 490.88 678.2 541.6 ; 1; 
53; 294.59 647.04 332.76 687.09 ; 1; 
54; 867.98 374.88 908.5 427.0 ; 0; 
55; 812.4 408.0 854.9 455.5 ; 1; 
56; 778.12 502.13 815.6 551.6 ; 1; 
57; 720.0 529.13 756.7 578.9 ; 1; 
58; 641.9 567.7 685.12 615.36 ; 1; 
59; 596.63 108.83 645.28 133.16 ; 1; 
60; 315.17 282.5 345.86 326.66 ; 1; 
61; 241.81 526.9 267.27 567.32 ; 0; 
62; 482.53 605.39 527.47 648.61 ; 1; 
63; 564.0 308.4 612.9 356.2 ; 1; 
64; 498.7 372.5 547.36 421.5 ; 1; 
65; 439.78 436.95 486.0 482.9 ; 1; 
66; 384.0 497.3 427.5 548.4 ; 1; 
67; 323.6 581.4 361.99 625.88 ; 1; 
68; 756.83 238.6 800.4 278.3 ; 1; 
69; 706.89 289.52 750.0 331.8 ; 1; 
70; 659.4 334.6 706.0 381.4 ; 1; 
71; 937.06 330.63 960.0 381.1 ; 1; 
72; 872.34 313.22 909.8 357.4 ; 1; 
73; 620.75 248.25 666.1 294.5 ; 1; 
74; 651.36 204.71 699.0 243.7 ; 1; 
75; 270.25 567.75 301.9 611.7 ; 1; 
76; 311.25 497.13 352.0 547.0 ; 1; 
77; 358.38 423.01 400.2 469.4 ; 1; 
78; 631.0 668.0 673.0 708.0 ; 1; 
