Sensor id; Sensor center x; Sensor center y;
25;344.118042;236.245316;
26;398.21991;175.30162;
27;476.063171;111.839752;
31;358.0;279.0;
32;424.0;203.0;
33;489.482971;147.01329;
34;567.970337;116.130341;
37;534.536133;200.975189;
38;609.0;180.0;
39;670.561523;157.211319;
40;714.017395;142.737549;
46;648.0;247.0;
47;705.0;228.0;
48;753.0;207.0;
54;732.0;341.0;
55;776.0;294.0;
56;814.0;258.0;
73;845.0;565.0;
82;854.0;638.0;
241;523.0;475.0;
242;603.0;579.0;
243;629.0;643.0;
244;597.0;486.0;
245;661.0;564.0;
246;682.0;641.0;
247;702.0;735.0;
248;676.0;479.0;
249;736.0;560.0;
250;746.0;641.0;
251;769.015991;721.732056;
252;730.0;449.0;
253;788.0;466.0;
254;786.0;553.0;
255;806.0;641.0;
256;826.0;699.0;
