Sensor id; Sensor center x; Sensor center y;
88;469.0;425.0;
100;498.0;455.0;
101;545.0;492.0;
110;476.0;528.0;
119;522.0;565.0;
127;553.0;628.0;
128;590.0;564.0;
129;629.0;484.0;
130;663.0;418.0;
131;703.0;351.0;
132;740.0;289.0;
138;558.0;761.0;
139;580.0;701.0;
140;646.0;637.0;
141;692.0;560.0;
142;726.0;482.0;
143;763.0;409.0;
144;801.0;332.0;
147;579.0;895.0;
149;613.0;830.0;
150;652.0;778.0;
151;702.0;716.0;
152;745.0;637.0;
153;791.0;552.0;
154;823.0;477.0;
155;858.0;393.0;
156;618.0;948.0;
159;702.0;841.0;
160;762.0;778.0;
161;806.0;705.0;
162;847.0;627.0;
163;883.0;550.0;
164;919.0;472.0;
169;828.0;834.0;
170;867.0;767.0;
171;902.0;687.0;
172;930.0;613.0;
173;957.0;541.0;
177;862.0;873.0;
178;899.0;813.0;
179;942.0;742.0;
182;991.0;493.0;
183;957.0;413.0;
186;771.0;246.0;
190;928.0;846.0;
191;957.0;798.0;
194;1035.0;541.0;
195;1021.0;446.0;
205;1024.0;402.0;
