Sensor id; Sensor center x; Sensor center y;
41;373.0;309.0;
45;635.0;229.0;
50;380.0;354.0;
51;430.0;321.0;
53;587.0;283.0;
58;399.0;401.0;
59;453.0;375.0;
60;536.0;346.0;
65;428.0;448.0;
66;493.0;427.0;
72;460.0;494.0;
76;488.0;556.0;
77;528.0;498.0;
78;573.0;426.0;
79;627.0;355.0;
80;676.0;288.0;
81;723.0;231.0;
85;528.0;630.0;
86;570.0;562.0;
87;616.0;505.0;
88;664.0;422.0;
89;719.0;354.0;
90;767.0;282.0;
93;504.0;795.0;
94;502.0;759.0;
95;537.0;729.0;
96;561.0;691.0;
97;607.0;636.0;
98;656.0;576.0;
99;704.0;497.0;
100;756.0;418.0;
101;833.0;416.0;
103;548.0;838.0;
106;603.0;743.0;
107;655.0;701.0;
108;705.0;639.0;
109;745.0;568.0;
110;789.0;494.0;
111;600.0;885.0;
112;617.0;851.0;
115;704.0;745.0;
116;756.0;697.0;
117;809.0;624.0;
118;831.0;552.0;
119;859.0;487.0;
124;801.0;735.0;
125;845.0;671.0;
126;875.0;599.0;
127;904.0;519.0;
128;899.0;448.0;
129;880.0;368.0;
134;747.0;852.0;
137;874.0;709.0;
141;935.0;399.0;
146;811.0;833.0;
148;889.0;752.0;
157;899.0;773.0;
257;679.0;193.0;
