Sensor id; Sensor center x; Sensor center y;
152;358.0;211.0;
158;273.0;500.0;
159;291.0;407.0;
160;343.0;319.0;
161;392.0;245.0;
162;447.0;188.0;
165;261.0;712.0;
166;283.0;632.0;
167;307.0;550.0;
168;344.0;467.0;
169;391.0;374.0;
170;437.0;300.0;
171;494.0;233.0;
174;302.0;685.0;
175;336.0;615.0;
176;374.0;522.0;
177;443.0;436.0;
178;488.0;370.0;
179;546.0;299.0;
180;586.0;244.0;
181;635.0;187.0;
187;370.0;671.0;
188;420.0;597.0;
189;464.0;510.0;
190;543.0;429.0;
191;574.0;376.0;
192;650.0;306.0;
193;686.0;244.0;
199;453.0;657.0;
200;520.0;590.0;
201;560.0;503.0;
202;749.0;315.0;
203;766.0;245.0;
204;774.0;193.0;
208;562.0;652.0;
209;623.0;591.0;
210;811.0;391.0;
211;824.0;321.0;
216;676.0;671.0;
217;758.0;612.0;
219;853.0;469.0;
220;877.0;407.0;
225;908.0;486.0;
227;894.0;571.0;
228;855.0;647.0;
229;776.0;700.0;
232;931.0;673.0;
233;872.0;737.0;
236;973.0;706.0;
237;921.0;782.0;
240;992.0;751.0;
