Sensor id; Sensor center x; Sensor center y;
1;670.188965;745.894409;
2;705.73114;617.5;
3;745.710205;531.277222;
4;767.310181;451.740723;
5;766.250854;368.444611;
6;748.613342;296.5;
7;730.997131;243.153687;
10;763.896301;665.728333;
11;800.795654;571.127502;
12;825.751404;477.851227;
13;840.647156;393.597198;
18;855.329834;615.349304;
19;884.839294;522.979858;
20;901.619446;436.731232;
144;480.577637;245.575195;
154;362.988037;323.967987;
155;437.174866;299.413391;
163;329.628845;393.429504;
164;392.756989;371.563477;
173;368.823334;441.465088;
181;380.310181;519.456116;
182;424.69516;446.896515;
183;457.651672;379.681335;
184;506.13208;315.406891;
185;555.158569;256.107391;
186;616.067322;205.906738;
193;412.865021;604.250122;
194;443.009308;532.993652;
195;487.494354;448.242676;
196;535.604248;377.559174;
197;577.46344;313.36377;
198;641.934387;240.846939;
202;432.085205;670.810181;
203;482.962006;608.918579;
204;524.919617;527.044495;
205;566.566895;445.103851;
206;611.535828;363.68869;
207;672.791138;289.974091;
210;511.810181;730.388489;
211;532.056396;676.809326;
212;570.569153;608.021667;
213;608.970703;522.590881;
214;648.093384;437.910492;
215;695.810181;355.0;
216;416.949219;893.07135;
218;521.999939;853.705933;
219;545.043152;794.521973;
220;594.682861;739.943237;
221;627.251099;667.70459;
222;653.194885;591.307129;
223;684.347473;509.696472;
224;711.302856;428.814972;
225;607.912231;813.03009;
226;675.401184;808.223877;
227;592.107605;869.506042;
228;549.368835;913.09082;
230;737.692322;832.498108;
231;667.354004;886.626099;
232;621.002502;930.945679;
234;801.364563;826.863281;
235;739.234436;898.935547;
236;702.041504;947.939819;
238;857.441589;810.013916;
239;793.292419;904.075562;
240;736.301819;958.628418;
