Sensor id; Sensor center x; Sensor center y;
9;677.0;209.0;
17;624.0;240.0;
24;567.0;285.0;
29;439.0;341.0;
30;519.0;339.0;
34;358.0;445.0;
35;411.0;427.0;
36;469.0;404.0;
39;415.0;508.0;
40;474.0;486.0;
41;538.0;427.0;
42;595.0;369.0;
43;650.0;317.0;
44;710.0;268.0;
46;387.0;633.0;
47;436.0;607.0;
48;493.0;581.0;
49;558.0;524.0;
50;618.0;456.0;
51;673.0;395.0;
52;728.0;336.0;
53;790.0;275.0;
54;457.0;716.0;
55;515.0;668.0;
56;575.0;623.0;
57;647.0;554.0;
58;701.0;479.0;
59;757.0;413.0;
60;815.0;339.0;
61;538.0;752.0;
62;616.0;708.0;
63;683.0;652.0;
64;740.0;578.0;
65;776.0;493.0;
66;838.0;421.0;
67;584.0;821.0;
68;629.0;773.0;
70;769.0;661.0;
71;815.0;578.0;
72;854.0;501.0;
73;607.0;892.0;
74;826.0;714.0;
77;916.0;456.0;
78;897.0;374.0;
83;878.0;742.0;
84;900.0;671.0;
85;938.0;587.0;
86;962.0;501.0;
87;963.0;411.0;
93;880.0;802.0;
94;898.0;755.0;
95;929.0;699.0;
99;989.0;363.0;
243;388.0;912.0;
245;389.0;868.0;
246;414.0;917.0;
248;398.0;807.0;
249;443.0;880.0;
252;454.0;795.0;
253;515.0;816.0;
254;517.0;888.0;
