Sensor id; Sensor center x; Sensor center y;
1;794.249207;445.794312;
10;837.937805;409.387817;
161;262.68692;255.53804;
162;314.93811;202.773346;
169;251.048889;379.337524;
170;290.408264;318.3349;
171;343.835571;253.72345;
172;390.078918;208.505707;
176;203.16011;509.775604;
177;278.006927;443.817993;
178;327.096436;377.310394;
179;368.927216;320.861267;
180;416.542175;267.213379;
189;275.282562;495.439758;
190;358.388519;443.984985;
191;391.588623;388.597656;
192;456.648651;334.364441;
193;527.724915;280.763092;
199;237.08577;639.35614;
200;311.988617;577.87146;
201;364.32373;501.582184;
202;554.305054;345.845398;
203;610.857056;284.467682;
208;353.861725;639.006531;
209;424.438934;580.621582;
210;647.338318;412.522522;
211;663.490967;354.624725;
212;696.650391;298.73642;
216;492.954132;661.443237;
217;575.102478;616.485901;
218;657.103333;547.880127;
219;686.257141;475.000214;
220;727.856567;425.608673;
221;747.070374;361.261292;
225;757.831604;494.452332;
226;808.038391;513.440613;
227;747.984314;565.516235;
228;694.358765;632.102051;
229;632.619751;678.453308;
233;709.238281;715.712524;
237;796.120544;743.24823;
