Sensor id; Sensor center x; Sensor center y;
67;460.975769;470.989044;
68;497.658661;381.888184;
69;585.18988;298.076141;
70;616.153931;207.48526;
71;667.50708;129.675369;
73;482.048553;543.441162;
74;680.551086;265.712341;
75;722.743958;170.840759;
76;756.920715;101.00351;
82;558.899475;603.495178;
83;760.865662;305.606323;
84;778.568665;224.849258;
85;819.407471;138.69635;
91;661.158875;625.533936;
92;749.109497;518.977966;
93;812.750671;422.50885;
94;818.941833;346.618622;
95;832.623779;276.587463;
96;877.388;193.468735;
97;923.870544;122.070328;
98;951.391052;75.787338;
102;815.546509;584.650879;
103;863.140808;500.863647;
104;906.588257;411.867065;
105;910.522644;345.424927;
106;942.747009;256.616486;
107;989.182373;183.386688;
108;1021.731079;133.88916;
109;1025.832275;104.369766;
111;957.020874;561.555908;
112;986.712524;482.173645;
113;1009.943359;407.434845;
115;1047.860229;259.812653;
116;1075.878418;206.104706;
120;1049.957031;558.875;
121;1073.685303;492.146729;
123;1105.349365;352.134338;
133;1124.086914;562.065918;
134;1137.851685;503.698242;
135;1086.556763;424.790283;
247;390.746735;774.126343;
250;380.81781;681.442871;
251;423.406128;737.117554;
255;456.968475;641.243591;
256;507.040375;697.946777;
