Index; Bbox ymin xmin ymax xmax; Label; Sensor id;
0; 167.85 658.29 194.15 699.71 ; 1; 
1; 176.13 899.41 211.68 936.53 ; 1; 
2; 471.26 377.22 516.32 393.9 ; 1; 
3; 205.91 497.32 233.36 538.18 ; 1; 
4; 325.06 377.55 363.42 404.06 ; 1; 
5; 454.5 533.0 497.5 575.0 ; 1; 
6; 434.53 753.09 477.47 796.91 ; 1; 
7; 281.0 902.0 321.0 936.0 ; 1; 
8; 810.74 544.75 846.6 589.5 ; 1; 
9; 263.62 983.6 304.9 1009.5 ; 1; 
10; 340.79 1004.27 381.09 1021.8 ; 1; 
11; 463.59 946.5 505.4 976.08 ; 1; 
12; 557.24 958.7 593.2 989.0 ; 1; 
13; 234.54 939.08 274.2 967.8 ; 1; 
14; 305.65 960.78 349.5 990.0 ; 1; 
15; 385.69 967.01 430.4 993.7 ; 1; 
16; 535.97 919.6 576.8 953.83 ; 1; 
17; 738.49 793.6 770.5 831.45 ; 1; 
18; 349.76 926.63 397.3 961.7 ; 0; 
19; 858.88 591.63 885.4 633.8 ; 1; 
20; 756.94 535.89 792.0 576.8 ; 0; 
21; 799.4 593.7 832.2 638.4 ; 1; 
22; 744.23 592.78 779.9 638.9 ; 1; 
23; 703.18 638.66 739.3 682.8 ; 1; 
24; 697.6 713.0 741.3 749.16 ; 1; 
25; 755.73 724.82 791.0 764.74 ; 1; 
26; 797.4 755.07 828.3 793.53 ; 1; 
27; 802.81 791.21 831.1 827.9 ; 1; 
28; 113.38 719.82 129.2 759.4 ; 0; 
29; 353.31 715.0 398.2 763.6 ; 1; 
30; 743.48 491.38 789.29 531.8 ; 1; 
31; 779.89 658.62 814.46 701.79 ; 1; 
32; 839.93 630.29 868.78 670.08 ; 1; 
33; 819.66 696.04 851.34 730.38 ; 1; 
34; 851.86 730.35 875.51 770.92 ; 1; 
35; 775.19 844.45 798.86 886.06 ; 1; 
36; 753.12 820.8 789.77 852.8 ; 1; 
37; 495.88 974.3 543.29 1004.87 ; 1; 
38; 375.18 1023.27 415.1 1039.49 ; 1; 
39; 418.53 1002.37 458.14 1020.77 ; 1; 
40; 515.84 434.1 562.63 463.42 ; 1; 
41; 439.74 402.6 485.9 432.23 ; 1; 
42; 398.57 369.22 439.74 392.93 ; 1; 
43; 131.37 764.64 152.58 808.9 ; 1; 
44; 146.34 603.36 167.24 646.12 ; 1; 
45; 184.71 565.94 211.5 609.91 ; 1; 
46; 233.99 529.13 269.85 573.73 ; 1; 
47; 248.96 470.5 291.06 508.55 ; 1; 
48; 287.63 414.04 325.06 451.78 ; 1; 
49; 206.8 862.9 245.1 903.5 ; 1; 
50; 274.37 820.72 317.63 865.8 ; 1; 
51; 354.09 791.84 402.0 836.7 ; 1; 
52; 503.71 712.71 548.8 760.0 ; 1; 
53; 566.4 662.9 607.2 707.5 ; 1; 
54; 625.96 622.68 662.7 669.6 ; 1; 
55; 157.65 814.54 192.5 857.0 ; 1; 
56; 274.14 752.04 318.5 796.6 ; 1; 
57; 215.5 786.55 256.6 828.8 ; 1; 
58; 348.68 865.0 393.6 904.01 ; 1; 
59; 429.68 825.32 476.1 868.6 ; 1; 
60; 693.95 756.1 725.9 801.16 ; 0; 
61; 287.32 516.9 326.4 560.21 ; 1; 
62; 320.3 450.5 362.7 489.73 ; 1; 
63; 358.94 400.4 400.9 430.44 ; 1; 
64; 215.51 625.72 251.9 672.5 ; 1; 
65; 133.1 691.4 155.5 732.9 ; 1; 
66; 421.5 901.5 465.0 940.9 ; 1; 
67; 500.5 874.5 543.6 912.3 ; 1; 
68; 571.58 832.9 611.4 871.43 ; 1; 
69; 270.5 594.5 311.6 642.5 ; 1; 
70; 632.72 788.5 669.3 829.54 ; 1; 
71; 397.43 448.4 445.6 485.5 ; 1; 
72; 362.92 509.48 410.7 553.3 ; 1; 
73; 330.39 569.76 381.6 617.3 ; 0; 
74; 494.82 478.43 542.4 517.4 ; 1; 
75; 403.08 595.6 448.8 641.92 ; 1; 
76; 335.13 638.63 381.4 685.4 ; 1; 
77; 270.75 676.68 312.2 722.2 ; 1; 
78; 216.4 708.54 253.12 753.0 ; 1; 
79; 167.91 740.25 203.0 784.9 ; 1; 
80; 583.69 529.28 626.23 571.21 ; 1; 
81; 541.01 573.67 586.0 624.3 ; 1; 
82; 486.5 633.5 533.6 679.3 ; 1; 
83; 420.4 676.3 469.4 724.3 ; 1; 
84; 506.5 796.8 550.2 839.2 ; 1; 
85; 571.68 753.46 612.3 797.6 ; 1; 
86; 636.56 710.98 675.1 755.1 ; 1; 
