Index; Bbox ymin xmin ymax xmax; Label; Sensor id;
0; 377.83 443.21 415.77 485.59 ; 1; 
1; 454.0 409.0 497.0 447.0 ; 1; 
2; 723.35 453.42 762.5 497.0 ; 1; 
3; 773.77 446.88 810.3 490.1 ; 1; 
4; 811.2 429.4 848.56 456.03 ; 1; 
5; 844.99 428.07 878.9 459.6 ; 1; 
6; 748.84 704.2 783.4 737.0 ; 1; 
7; 856.5 564.5 894.58 601.74 ; 1; 
8; 346.8 732.9 387.9 765.7 ; 1; 
9; 418.4 736.0 461.07 772.43 ; 1; 
10; 647.6 641.6 689.81 687.09 ; 1; 
11; 718.4 606.2 756.3 652.2 ; 1; 
12; 783.0 573.6 817.0 615.91 ; 1; 
13; 833.13 533.39 863.6 579.6 ; 1; 
14; 258.71 619.2 292.6 659.7 ; 1; 
15; 474.26 776.75 519.9 805.5 ; 1; 
16; 701.34 678.94 742.2 721.6 ; 1; 
17; 395.83 787.12 434.8 815.4 ; 1; 
18; 842.79 620.11 881.4 658.6 ; 1; 
19; 804.07 665.72 834.9 700.7 ; 1; 
20; 768.1 639.18 803.94 678.8 ; 1; 
21; 442.0 493.0 485.0 535.0 ; 1; 
22; 666.75 480.03 711.74 526.9 ; 1; 
23; 315.4 658.3 357.5 699.2 ; 1; 
24; 305.96 570.95 343.5 615.0 ; 1; 
25; 364.88 519.26 410.2 569.7 ; 1; 
26; 727.42 397.3 764.1 438.7 ; 1; 
27; 671.17 412.0 713.8 452.6 ; 1; 
28; 347.1 343.0 386.6 376.24 ; 1; 
29; 603.0 431.0 645.7 472.4 ; 1; 
30; 524.1 461.9 568.0 506.0 ; 1; 
31; 410.64 318.1 456.7 347.04 ; 0; 
32; 390.54 366.6 437.5 408.2 ; 1; 
33; 325.38 406.26 366.7 447.96 ; 1; 
34; 274.9 453.7 308.0 494.87 ; 1; 
35; 240.8 499.67 263.13 540.3 ; 1; 
36; 532.0 383.0 577.9 422.2 ; 1; 
37; 307.37 485.6 345.5 530.75 ; 1; 
38; 265.5 535.88 298.87 578.0 ; 1; 
39; 869.72 516.22 899.3 559.5 ; 1; 
40; 373.76 680.14 420.7 725.1 ; 0; 
41; 432.5 656.6 476.0 698.0 ; 1; 
42; 504.3 639.6 550.0 680.0 ; 1; 
43; 587.6 604.8 630.14 649.16 ; 1; 
44; 659.88 360.12 703.29 390.81 ; 1; 
45; 824.56 716.06 861.24 751.99 ; 1; 
46; 727.27 523.57 765.0 573.2 ; 0; 
47; 791.25 724.67 827.55 754.61 ; 1; 
48; 683.83 746.38 722.76 776.69 ; 1; 
49; 729.12 759.85 767.29 788.67 ; 1; 
50; 635.18 718.3 674.85 756.85 ; 1; 
51; 615.71 778.94 657.63 807.38 ; 1; 
52; 666.24 798.4 698.8 821.98 ; 1; 
53; 553.96 753.49 599.62 788.67 ; 1; 
54; 608.6 366.11 651.65 401.29 ; 1; 
55; 607.11 316.33 647.15 342.16 ; 1; 
56; 608.98 366.11 651.27 401.29 ; 1; 
57; 468.62 341.41 513.91 373.6 ; 1; 
58; 536.37 320.45 577.91 346.27 ; 1; 
59; 287.48 701.09 320.04 738.89 ; 1; 
60; 329.39 772.57 368.69 799.52 ; 1; 
61; 457.77 824.6 501.93 840.69 ; 1; 
62; 538.46 817.17 584.31 839.31 ; 1; 
63; 466.96 293.41 507.5 311.87 ; 1; 
64; 391.86 294.35 432.15 319.69 ; 1; 
65; 233.36 583.32 254.46 623.29 ; 1; 
66; 594.6 508.9 639.37 555.87 ; 1; 
67; 514.1 543.3 560.25 588.87 ; 1; 
68; 433.38 574.13 477.5 618.7 ; 1; 
69; 367.0 608.0 409.0 654.6 ; 1; 
70; 856.35 470.61 894.2 505.3 ; 0; 
71; 824.4 475.5 857.9 514.27 ; 1; 
72; 778.17 504.78 813.2 547.6 ; 1; 
73; 288.04 385.05 318.35 421.77 ; 1; 
74; 661.9 563.5 702.38 607.75 ; 1; 
75; 798.36 385.95 833.92 421.13 ; 1; 
76; 769.17 395.68 800.61 434.23 ; 1; 
77; 826.55 606.0 852.05 645.8 ; 1; 
78; 497.0 712.0 539.0 747.0 ; 1; 
79; 575.38 681.65 611.43 723.71 ; 1; 
