Sensor id; Sensor center x; Sensor center y;
63;439.0;317.0;
64;463.0;243.0;
65;515.0;175.0;
67;438.0;529.0;
68;452.0;446.0;
69;482.0;367.0;
70;511.0;281.0;
71;544.0;198.0;
73;500.0;589.0;
74;594.0;311.0;
75;603.0;237.0;
76;631.0;168.0;
82;569.0;644.0;
83;675.0;341.0;
84;689.0;275.0;
85;707.0;200.0;
86;718.0;147.0;
91;650.0;679.0;
92;681.0;582.0;
93;731.0;472.0;
94;743.0;404.0;
95;763.0;325.0;
96;777.0;251.0;
98;792.0;154.0;
102;739.0;637.0;
103;757.0;552.0;
104;806.0;456.0;
105;817.0;384.0;
106;847.0;315.0;
107;860.0;247.0;
108;862.0;201.0;
111;821.0;607.0;
112;839.0;530.0;
113;883.0;447.0;
114;896.0;382.0;
115;922.0;320.0;
116;929.0;271.0;
120;892.0;596.0;
121;914.0;528.0;
133;934.0;589.0;
245;348.0;761.0;
247;485.0;865.0;
249;376.0;701.0;
250;445.0;759.0;
251;510.0;809.0;
254;427.0;641.0;
255;489.0;706.0;
256;585.0;735.0;
