Sensor id; Sensor center x; Sensor center y;
6;560.400024;262.200012;
7;525.620667;292.948273;
8;482.0;342.0;
9;438.5;409.0;
14;524.352966;228.588242;
15;486.140259;249.237793;
16;446.5;290.5;
17;399.0;359.5;
22;451.5;220.5;
23;413.53772;250.13208;
43;322.0;375.5;
44;349.097565;423.378052;
45;407.5;482.0;
51;260.923096;401.115387;
52;288.0;446.0;
53;339.0;501.0;
59;237.300003;465.399994;
60;276.549988;522.349976;
79;315.0;597.5;
80;385.25;568.75;
81;475.5;530.0;
88;319.25;665.75;
89;384.576935;645.615356;
90;472.615387;604.423096;
97;256.0;739.0;
99;319.839996;726.880005;
100;391.0;705.0;
101;469.5;744.5;
109;342.5;781.5;
110;390.0;762.5;
129;541.5;714.0;
130;555.614868;651.439209;
131;554.5;574.5;
132;539.5;486.0;
141;605.75;740.75;
142;614.0;675.0;
143;617.200012;605.099976;
144;601.957031;515.877502;
153;665.700012;697.600037;
155;664.0;546.0;
184;661.650024;470.450012;
185;598.5;440.0;
186;517.310791;412.364868;
196;692.75;428.25;
197;627.099976;396.700012;
198;558.25;368.25;
206;661.576904;362.115387;
207;602.25;328.75;
257;480.0;458.0;
