Sensor id; Sensor center x; Sensor center y;
5;366.0;654.5;
6;414.5;603.0;
7;458.0;533.5;
8;509.0;476.5;
9;555.5;420.0;
12;356.471252;781.507446;
13;402.762024;722.973633;
14;450.5;662.0;
15;498.0;598.0;
16;544.97998;536.640015;
17;595.764709;470.941193;
18;351.935028;877.5;
19;393.585938;848.171875;
20;445.818054;796.271179;
21;495.637085;732.93573;
22;536.5;664.0;
23;581.0;610.0;
24;633.5;534.5;
25;443.304932;905.869812;
26;492.155304;864.7547;
27;539.876343;806.814819;
28;582.5;734.351562;
29;625.09613;669.980774;
30;671.0;597.0;
32;539.0;917.0;
33;593.176941;870.184631;
34;635.5;803.0;
35;678.700012;733.900024;
36;696.5;670.0;
37;641.25;897.75;
40;744.084595;708.323059;
41;734.637939;630.844849;
42;706.799988;554.099976;
81;521.5;350.0;
186;476.0;423.5;
198;430.0;469.0;
215;347.0;591.0;
243;664.222839;1043.87915;
257;515.5;385.0;
