Sensor id; Sensor center x; Sensor center y;
66;356.23999;366.679993;
72;332.950012;433.650024;
77;385.899994;415.700012;
78;427.864166;345.119568;
79;474.299988;289.600006;
80;519.432922;255.896347;
85;400.0;552.5;
86;428.0;475.5;
87;464.399994;396.799988;
88;512.5;324.0;
89;557.5;282.0;
94;416.5;748.0;
95;432.108032;689.489197;
96;450.0;622.5;
97;486.0;547.0;
98;514.0;463.5;
99;544.5;388.5;
100;595.38678;326.39624;
101;684.0;338.5;
102;444.038452;863.807678;
103;442.899994;831.200012;
104;467.923096;791.115356;
105;475.75;742.75;
106;505.5;690.0;
107;533.5;615.5;
108;565.5;537.0;
109;597.0;454.5;
110;628.5;386.5;
111;487.75;876.75;
112;495.269226;841.34613;
113;529.176453;797.205872;
114;548.930725;747.626038;
115;589.0;684.0;
116;627.897034;610.161743;
117;660.0;529.0;
118;679.0;455.0;
119;703.0;395.0;
120;539.150024;885.049988;
121;558.0;848.0;
122;593.461548;804.307678;
123;630.099976;739.200012;
124;666.984375;671.71875;
125;702.675964;593.40387;
126;729.5;518.0;
127;757.0;440.5;
128;750.397034;368.661743;
133;582.019775;878.697998;
134;625.900024;839.299988;
135;662.351196;785.65979;
136;702.696167;721.375;
139;791.5;501.0;
140;801.827576;416.06897;
145;641.434387;863.777527;
146;682.65387;824.519836;
147;716.5;765.0;
152;830.200012;405.600006;
