Sensor id; Sensor center x; Sensor center y;
90;682.0;297.5;
118;510.649994;470.550018;
119;562.25;436.25;
126;513.5;548.0;
127;571.470581;500.617645;
128;623.75;441.75;
129;670.0;380.5;
130;718.0;343.0;
131;760.0;317.0;
137;491.553131;677.042175;
138;527.734375;631.117188;
139;576.5;575.5;
140;649.5;515.0;
141;706.599976;455.700012;
142;752.0;399.0;
143;794.400024;365.700012;
148;523.580261;746.609131;
149;545.234375;707.877502;
150;603.254944;664.5224;
151;661.53186;601.613403;
152;729.5;539.0;
153;785.75;476.75;
154;825.0;428.0;
156;528.75;843.21875;
157;552.577759;807.275208;
158;589.645325;776.495422;
159;623.511414;726.519531;
160;693.786011;677.296997;
161;746.229431;618.267029;
162;808.255676;562.957764;
163;861.950012;502.850006;
164;897.5;457.0;
165;546.195923;887.450806;
166;580.717163;867.958374;
167;614.735168;836.826538;
169;719.406433;750.777771;
170;772.656677;701.714966;
171;825.260315;634.903381;
173;915.5;526.0;
174;595.062622;909.096863;
175;640.117188;888.0;
178;791.137268;758.704834;
179;841.117188;708.96875;
182;944.324341;501.945953;
183;932.700012;431.899994;
187;648.832764;923.4599;
190;803.713806;811.936462;
191;849.627502;759.21875;
195;971.288452;487.942322;
199;706.920105;926.518494;
200;765.700012;892.570129;
201;804.133179;849.09198;
208;756.125854;925.878296;
209;820.626221;885.374939;
