Sensor id; Sensor center x; Sensor center y;
101;586.0;332.0;
109;476.0;420.0;
110;521.0;370.0;
117;486.0;493.0;
118;515.0;440.0;
119;562.0;397.0;
125;492.0;569.0;
126;530.0;516.0;
127;577.0;456.0;
128;625.0;392.0;
129;668.0;326.0;
130;712.0;285.0;
136;500.0;708.0;
138;551.0;593.0;
139;588.0;524.0;
140;659.0;465.0;
141;706.0;398.0;
142;758.0;337.0;
143;803.0;293.0;
149;574.0;672.0;
150;626.0;615.0;
151;682.0;548.0;
152;742.0;479.0;
153;795.0;412.0;
154;841.0;357.0;
156;561.0;843.0;
158;623.0;753.0;
159;669.0;696.0;
160;724.0;632.0;
161;779.0;562.0;
162;831.0;496.0;
163;873.0;432.0;
164;921.0;377.0;
166;635.0;862.0;
167;655.0;814.0;
168;709.0;772.0;
169;767.0;709.0;
170;818.0;643.0;
171;862.0;577.0;
172;911.0;513.0;
173;943.0;453.0;
174;673.0;903.0;
175;697.0;871.0;
176;732.0;820.0;
177;789.0;765.0;
178;841.0;710.0;
179;892.0;648.0;
182;979.0;429.0;
183;963.0;352.0;
187;728.0;912.0;
188;763.0;863.0;
189;808.0;816.0;
190;863.0;770.0;
191;900.0;709.0;
195;1015.0;406.0;
199;792.0;904.0;
200;834.0;853.0;
201;869.0;812.0;
208;855.0;887.0;
209;889.0;842.0;
