Sensor id; Sensor center x; Sensor center y;
65;322.0;381.0;
66;372.0;332.0;
77;411.0;389.0;
78;445.0;310.0;
79;488.0;246.0;
86;449.0;455.0;
87;485.0;373.0;
88;527.0;292.0;
89;575.0;231.0;
90;628.0;175.0;
93;437.0;754.0;
94;431.0;718.0;
95;452.0;666.0;
96;470.0;599.0;
97;497.0;523.0;
98;531.0;440.0;
99;566.0;359.0;
100;612.0;280.0;
101;693.0;284.0;
103;481.0;804.0;
104;496.0;760.0;
105;504.0;723.0;
106;517.0;664.0;
107;548.0;592.0;
108;587.0;508.0;
109;613.0;431.0;
110;648.0;353.0;
111;537.0;847.0;
114;577.0;726.0;
115;604.0;652.0;
116;644.0;574.0;
117;681.0;486.0;
118;694.0;416.0;
119;717.0;352.0;
120;601.0;851.0;
121;605.0;815.0;
122;635.0;769.0;
123;663.0;707.0;
124;700.0;635.0;
125;726.0;549.0;
126;749.0;467.0;
127;762.0;392.0;
128;768.0;313.0;
133;661.0;849.0;
134;678.0;795.0;
135;703.0;748.0;
137;771.0;608.0;
139;801.0;444.0;
140;814.0;360.0;
145;726.0;815.0;
146;743.0;784.0;
147;768.0;730.0;
148;800.0;657.0;
157;821.0;699.0;
