Sensor id; Sensor center x; Sensor center y;
21;415.0;152.0;
27;446.0;166.0;
28;498.0;115.0;
33;482.0;215.0;
34;529.0;152.0;
37;526.0;270.0;
38;585.0;218.0;
39;632.0;167.0;
40;676.0;132.0;
46;630.0;293.0;
47;678.0;239.0;
48;719.0;194.0;
49;749.0;143.0;
50;755.0;101.0;
54;722.0;332.0;
55;758.0;275.0;
56;796.0;224.0;
57;809.881287;166.518631;
58;822.0;126.0;
61;803.0;356.0;
62;833.0;304.0;
238;336.0;588.0;
239;337.0;643.0;
240;345.0;690.0;
241;561.0;535.0;
242;602.0;573.0;
243;635.0;615.0;
244;621.0;498.0;
245;675.0;536.0;
246;697.0;598.0;
247;743.0;674.0;
248;685.0;460.0;
249;752.0;514.0;
250;770.0;595.0;
251;811.0;663.0;
252;740.0;419.0;
253;797.0;426.0;
255;839.0;592.0;
256;881.0;643.0;
