Sensor id; Sensor center x; Sensor center y;
160;400.0;298.0;
161;458.0;237.0;
165;333.0;622.0;
168;368.0;434.0;
169;423.0;352.0;
170;478.0;288.0;
171;533.0;238.0;
176;383.0;490.0;
177;442.0;422.0;
178;505.0;353.0;
179;567.0;311.0;
180;623.0;257.0;
181;680.0;217.0;
187;388.0;626.0;
188;421.0;561.0;
189;463.0;487.0;
190;522.0;418.0;
191;571.0;367.0;
192;655.0;338.0;
193;709.0;283.0;
194;753.0;233.0;
199;455.0;621.0;
200;507.0;561.0;
201;540.0;495.0;
202;739.0;356.0;
203;786.0;301.0;
204;821.0;261.0;
208;545.0;629.0;
209;599.0;571.0;
210;785.0;419.0;
211;812.0;367.0;
216;640.0;652.0;
217;723.0;615.0;
218;783.0;568.0;
219;822.0;500.0;
220;857.0;446.0;
225;878.0;525.0;
227;857.0;600.0;
228;817.0;663.0;
229;735.0;702.0;
232;884.0;700.0;
233;820.0;748.0;
237;877.0;789.0;
