Sensor id; Sensor center x; Sensor center y;
7;540.0;293.0;
8;486.0;340.0;
9;440.0;415.0;
15;499.0;243.0;
16;446.0;286.0;
17;393.0;364.0;
43;299.0;394.0;
44;342.0;443.0;
45;408.0;493.0;
52;275.0;460.0;
53;332.0;523.0;
59;226.0;490.0;
60;270.0;541.0;
79;313.0;622.0;
80;382.0;595.0;
81;479.0;553.0;
88;321.0;686.0;
89;385.0;671.0;
90;476.0;634.0;
99;332.0;741.0;
100;389.0;733.0;
129;555.0;736.0;
130;573.0;685.0;
131;570.0;599.0;
132;561.0;505.0;
141;619.0;757.0;
142;639.0;697.0;
143;648.0;629.0;
144;636.0;528.0;
153;689.0;710.0;
154;704.0;651.0;
155;705.0;553.0;
184;700.0;468.0;
185;629.0;442.0;
186;533.0;414.0;
196;740.0;428.0;
197;679.0;398.0;
198;578.0;370.0;
257;486.0;476.0;
