Sensor id; Sensor center x; Sensor center y;
1;825.0;758.0;
2;874.0;684.0;
3;926.0;605.0;
4;960.0;527.0;
5;966.0;442.0;
6;952.0;366.0;
10;917.0;727.0;
14;1005.0;403.0;
81;691.0;171.0;
131;624.0;205.0;
132;708.0;205.0;
144;665.0;249.0;
155;620.0;304.0;
162;452.0;427.0;
163;498.0;394.0;
164;571.0;376.0;
172;489.0;486.0;
173;541.0;452.0;
180;504.0;571.0;
181;555.0;532.0;
182;598.0;461.0;
183;656.0;389.0;
184;706.0;327.0;
185;749.0;270.0;
192;540.0;650.0;
193;574.0;610.0;
194;626.0;552.0;
195;685.0;482.0;
196;735.0;404.0;
197;780.0;335.0;
202;599.0;688.0;
203;652.0;632.0;
204;710.0;570.0;
205;767.0;490.0;
206;822.0;407.0;
207;867.0;337.0;
210;645.0;748.0;
211;683.0;698.0;
212;737.0;641.0;
213;795.0;571.0;
214;849.0;490.0;
215;895.0;411.0;
216;541.0;879.0;
217;598.0;877.0;
218;642.0;865.0;
219;677.0;820.0;
220;728.0;765.0;
221;784.0;704.0;
222;829.0;638.0;
223;877.0;565.0;
224;916.0;491.0;
225;739.0;835.0;
226;813.0;838.0;
227;714.0;886.0;
228;674.0;921.0;
229;616.0;923.0;
230;863.0;865.0;
231;789.0;904.0;
232;746.0;941.0;
233;694.0;956.0;
235;852.0;916.0;
236;815.0;948.0;
