Sensor id; Sensor center x; Sensor center y;
101;552.0;394.0;
110;488.0;433.0;
118;490.0;515.0;
119;532.0;465.0;
127;560.0;528.0;
128;603.0;456.0;
129;639.0;374.0;
130;678.0;315.0;
131;716.0;261.0;
137;526.0;724.0;
138;558.0;671.0;
139;586.0;603.0;
140;647.0;532.0;
141;687.0;451.0;
142;732.0;374.0;
143;767.0;316.0;
147;553.0;840.0;
148;569.0;796.0;
149;598.0;742.0;
150;639.0;683.0;
151;689.0;612.0;
152;740.0;531.0;
153;782.0;452.0;
154;823.0;378.0;
156;595.0;886.0;
157;615.0;860.0;
158;646.0;809.0;
159;688.0;751.0;
160;743.0;687.0;
161;788.0;610.0;
162;831.0;534.0;
163;867.0;450.0;
164;902.0;386.0;
165;645.0;935.0;
166;664.0;898.0;
168;735.0;817.0;
169;786.0;749.0;
170;837.0;679.0;
171;876.0;605.0;
172;914.0;530.0;
174;705.0;940.0;
175;725.0;901.0;
176;762.0;855.0;
177;818.0;798.0;
178;863.0;733.0;
179;911.0;664.0;
187;767.0;935.0;
188;795.0;889.0;
189;834.0;840.0;
191;912.0;724.0;
195;987.0;397.0;
199;818.0;918.0;
200;875.0;895.0;
201;929.0;876.0;
