Sensor id; Sensor center x; Sensor center y;
93;216.0;767.0;
98;283.0;403.0;
103;251.0;817.0;
104;243.0;735.0;
107;272.0;508.0;
108;312.0;431.0;
109;350.0;370.0;
112;280.0;781.0;
113;293.0;700.0;
114;294.0;636.0;
115;321.0;551.0;
116;352.0;471.0;
117;404.0;403.0;
120;335.0;804.0;
121;335.0;759.0;
122;355.0;677.0;
123;373.0;606.0;
124;409.0;527.0;
125;439.0;456.0;
126;481.0;398.0;
133;393.0;784.0;
134;404.0;735.0;
135;429.0;661.0;
136;460.0;591.0;
137;494.0;517.0;
138;532.0;455.0;
139;556.0;400.0;
140;599.0;363.0;
145;470.0;764.0;
146;478.0;720.0;
147;507.0;660.0;
148;543.0;591.0;
149;577.0;517.0;
150;618.0;465.0;
151;644.0;422.0;
152;661.0;387.0;
156;554.0;715.0;
157;584.0;660.0;
158;621.0;597.0;
159;662.0;536.0;
160;689.0;493.0;
161;708.0;449.0;
167;654.0;671.0;
