Sensor id; Sensor center x; Sensor center y;
50;307.0;373.0;
51;337.0;320.0;
58;322.0;403.0;
59;364.0;354.0;
60;435.0;310.0;
65;347.0;436.0;
66;402.0;394.0;
72;383.0;474.0;
76;420.0;535.0;
77;449.0;457.0;
78;480.0;373.0;
79;519.0;292.0;
80;564.0;220.0;
81;607.0;170.0;
83;440.0;711.0;
84;440.0;660.0;
85;463.0;598.0;
86;493.0;528.0;
87;528.0;439.0;
88;566.0;349.0;
89;610.0;273.0;
90;660.0;212.0;
91;465.0;844.0;
92;470.0;823.0;
94;478.0;764.0;
95;493.0;717.0;
96;514.0;660.0;
97;547.0;596.0;
98;579.0;510.0;
99;617.0;424.0;
100;657.0;336.0;
101;748.0;340.0;
102;525.0;864.0;
105;549.0;777.0;
106;565.0;722.0;
107;602.0;659.0;
108;644.0;581.0;
109;671.0;494.0;
110;707.0;413.0;
111;588.0;883.0;
115;660.0;707.0;
116;699.0;640.0;
117;745.0;555.0;
118;759.0;482.0;
119;773.0;410.0;
120;654.0;876.0;
121;658.0;854.0;
122;689.0;802.0;
123;714.0;752.0;
124;751.0;683.0;
125;778.0;609.0;
126;808.0;531.0;
127;826.0;452.0;
128;817.0;368.0;
133;711.0;866.0;
134;724.0;832.0;
135;752.0;785.0;
136;786.0;726.0;
145;769.0;844.0;
146;781.0;805.0;
