Sensor id; Sensor center x; Sensor center y;
21;462.0;116.0;
26;411.0;220.0;
27;477.0;154.0;
28;544.0;107.0;
31;389.0;331.0;
32;447.0;264.0;
33;511.0;199.0;
34;569.0;153.0;
37;557.0;268.0;
38;626.0;221.0;
39;677.0;183.0;
40;728.0;145.0;
41;744.0;115.0;
46;667.0;305.0;
47;722.0;263.0;
48;762.0;223.0;
49;792.0;184.0;
54;762.0;361.0;
55;798.0;305.0;
56;833.0;256.0;
61;840.0;398.0;
73;885.0;558.0;
82;898.0;624.0;
241;556.0;513.0;
242;619.0;578.0;
243;669.0;658.0;
244;633.0;501.0;
245;695.0;569.0;
246;722.0;643.0;
247;752.0;715.0;
248;708.0;483.0;
249;769.0;559.0;
250;789.0;638.0;
251;817.0;701.0;
252;773.0;454.0;
254;836.0;554.0;
255;850.0;635.0;
256;874.0;678.0;
