Sensor id; Sensor center x; Sensor center y;
57;494.0;236.0;
62;497.0;362.0;
63;530.0;287.0;
64;559.0;215.0;
67;496.0;514.0;
68;526.0;432.0;
69;575.0;352.0;
70;610.0;268.0;
71;636.0;195.0;
73;550.0;586.0;
74;664.0;334.0;
75;703.0;245.0;
82;635.0;639.0;
83;755.0;377.0;
84;762.0;305.0;
85;796.0;218.0;
86;812.0;161.0;
91;728.0;677.0;
92;755.0;595.0;
93;801.0;511.0;
94;807.0;434.0;
95;827.0;363.0;
96;856.0;285.0;
97;879.0;215.0;
102;828.0;653.0;
103;848.0;589.0;
104;878.0;500.0;
105;892.0;430.0;
106;906.0;358.0;
111;918.0;636.0;
112;932.0;577.0;
113;950.0;495.0;
114;971.0;435.0;
246;403.0;755.0;
247;471.0;812.0;
249;411.0;657.0;
250;451.0;727.0;
251;531.0;771.0;
253;443.0;536.0;
254;470.0;613.0;
255;536.0;687.0;
256;628.0;714.0;
