Sensor id; Sensor center x; Sensor center y;
161;467.0;377.0;
162;514.0;316.0;
167;393.0;683.0;
168;416.0;595.0;
169;453.0;509.0;
170;502.0;433.0;
171;551.0;365.0;
172;602.0;312.0;
175;432.0;736.0;
176;444.0;655.0;
177;496.0;576.0;
178;539.0;502.0;
179;603.0;434.0;
180;645.0;370.0;
181;696.0;314.0;
187;490.0;790.0;
188;499.0;721.0;
189;524.0;646.0;
190;577.0;570.0;
191;611.0;510.0;
192;690.0;450.0;
193;740.0;375.0;
194;775.0;312.0;
199;554.0;784.0;
200;588.0;717.0;
201;608.0;639.0;
202;788.0;451.0;
203;825.0;376.0;
204;848.0;326.0;
208;633.0;790.0;
209;655.0;722.0;
210;850.0;506.0;
211;871.0;447.0;
212;896.0;387.0;
213;908.0;340.0;
216;748.0;791.0;
217;807.0;737.0;
218;863.0;665.0;
219;887.0;588.0;
220;921.0;519.0;
225;946.0;591.0;
227;929.0;679.0;
228;895.0;758.0;
229;822.0;808.0;
231;993.0;705.0;
232;969.0;770.0;
233;911.0;832.0;
235;1038.0;743.0;
236;1019.0;796.0;
237;975.0;856.0;
239;1058.0;798.0;
240;1030.0;838.0;
