Sensor id; Sensor center x; Sensor center y;
7;575.0;288.0;
8;524.0;349.0;
9;473.0;430.0;
15;533.0;227.0;
16;481.0;278.0;
17;434.0;363.0;
22;487.0;183.0;
23;444.0;226.0;
24;394.0;309.0;
42;317.0;335.0;
43;343.0;382.0;
44;382.0;443.0;
45;437.0;512.0;
50;260.0;356.0;
51;285.0;404.0;
52;312.0;458.0;
53;365.0;530.0;
58;237.0;423.0;
59;260.0;473.0;
60;299.0;544.0;
79;338.0;623.0;
80;416.0;605.0;
81;504.0;571.0;
88;343.0;683.0;
89;405.0;680.0;
90;498.0;649.0;
99;347.0;728.0;
100;410.0;725.0;
130;580.0;698.0;
131;587.0;627.0;
132;581.0;528.0;
142;639.0;711.0;
143;654.0;654.0;
144;653.0;553.0;
154;707.0;663.0;
184;717.0;493.0;
185;652.0;464.0;
186;563.0;439.0;
196;749.0;442.0;
197;699.0;410.0;
198;612.0;382.0;
206;726.0;366.0;
207;658.0;328.0;
214;747.0;328.0;
215;696.0;292.0;
257;515.0;501.0;
