Sensor id; Sensor center x; Sensor center y;
1;869.0;836.0;
2;911.0;765.0;
3;958.0;678.0;
4;986.0;597.0;
5;981.0;506.0;
6;958.0;431.0;
10;963.0;794.0;
11;1007.0;721.0;
12;1039.0;628.0;
13;1047.0;535.0;
14;1029.0;454.0;
18;1054.0;740.0;
21;1084.0;481.0;
132;684.0;308.0;
144;635.0;354.0;
155;586.0;416.0;
163;490.0;528.0;
164;552.0;504.0;
173;534.0;579.0;
181;555.0;650.0;
182;591.0;577.0;
183;635.0;499.0;
184;675.0;432.0;
185;723.0;364.0;
186;773.0;312.0;
192;552.0;768.0;
193;582.0;720.0;
194;627.0;660.0;
195;675.0;582.0;
196;715.0;498.0;
197;766.0;427.0;
198;816.0;355.0;
202;627.0;791.0;
203;663.0;732.0;
204;714.0;663.0;
205;757.0;579.0;
206;805.0;490.0;
207;860.0;412.0;
210;685.0;848.0;
211;712.0;798.0;
212;756.0;734.0;
213;802.0;656.0;
214;849.0;569.0;
215;892.0;487.0;
216;632.0;962.0;
217;668.0;962.0;
218;705.0;945.0;
219;724.0;901.0;
220;765.0;851.0;
221;820.0;787.0;
222;857.0;715.0;
223;896.0;637.0;
224;922.0;557.0;
225;787.0;908.0;
226;864.0;914.0;
227;769.0;955.0;
230;921.0;942.0;
234;974.0;952.0;
257;728.0;280.0;
