Sensor id; Sensor center x; Sensor center y;
1;446.0;341.0;
2;490.0;249.0;
3;548.0;164.0;
10;548.0;283.0;
11;602.0;207.0;
18;679.0;246.0;
19;724.0;181.0;
20;769.0;132.0;
25;797.0;245.0;
26;832.0;206.0;
27;856.0;167.0;
31;856.0;340.0;
32;892.0;282.0;
221;405.0;296.0;
222;443.0;216.0;
223;490.0;145.0;
226;436.0;440.0;
228;321.0;665.0;
229;349.0;725.0;
230;500.0;470.0;
231;428.0;554.0;
232;409.0;638.0;
233;392.0;725.0;
234;580.0;494.0;
235;506.0;560.0;
236;477.0;639.0;
237;451.0;721.0;
238;664.0;523.0;
239;593.0;605.0;
240;550.0;671.0;
