Sensor id; Sensor center x; Sensor center y;
17;424.0;312.0;
24;374.0;361.0;
28;193.0;464.0;
29;250.0;438.0;
30;324.0;424.0;
34;180.0;549.0;
35;236.0;526.0;
36;290.0;488.0;
39;252.0;604.0;
40;309.0;559.0;
41;364.0;501.0;
42;412.0;431.0;
43;457.0;380.0;
44;513.0;335.0;
45;563.0;286.0;
46;242.0;724.0;
47;290.0;689.0;
48;334.0;650.0;
49;388.0;589.0;
50;439.0;519.0;
51;490.0;450.0;
52;544.0;392.0;
53;599.0;334.0;
54;333.0;778.0;
55;375.0;726.0;
56;430.0;672.0;
57;473.0;607.0;
58;519.0;533.0;
59;571.0;464.0;
60;633.0;394.0;
61;428.0;796.0;
62;480.0;746.0;
63;520.0;687.0;
64;559.0;614.0;
65;601.0;543.0;
66;658.0;478.0;
67;470.0;857.0;
68;510.0;803.0;
69;561.0;751.0;
70;603.0;690.0;
71;631.0;618.0;
72;667.0;552.0;
73;510.0;896.0;
74;643.0;748.0;
75;683.0;672.0;
76;712.0;594.0;
77;725.0;514.0;
78;714.0;435.0;
79;698.0;362.0;
82;555.0;926.0;
83;694.0;772.0;
84;719.0;717.0;
86;766.0;557.0;
87;771.0;475.0;
91;596.0;939.0;
92;654.0;913.0;
93;699.0;859.0;
102;695.0;904.0;
241;219.0;860.0;
242;285.0;932.0;
244;243.0;879.0;
246;354.0;958.0;
248;286.0;878.0;
249;362.0;916.0;
252;340.0;856.0;
253;407.0;856.0;
254;435.0;905.0;
