Sensor id; Sensor center x; Sensor center y;
1;467.329193;291.205261;
2;500.403107;194.998093;
10;553.032654;234.788681;
11;608.644531;156.822083;
18;669.983643;188.57457;
19;722.642029;151.780899;
20;769.114502;123.031059;
25;799.001831;219.281479;
31;836.314453;301.365143;
220;394.374756;329.617737;
221;439.153259;244.352768;
226;457.640533;394.229614;
227;399.864502;490.195404;
231;451.263153;500.258179;
232;417.901642;581.69751;
233;396.106201;644.195679;
234;562.691406;470.496094;
235;511.029114;523.099426;
238;632.246399;530.346497;
239;577.838806;572.598022;
240;534.484863;635.435852;
