Sensor id; Sensor center x; Sensor center y;
3;295.589142;577.443909;
4;348.319672;515.602844;
5;407.634583;452.899872;
6;472.604401;408.794006;
7;529.175049;360.325287;
8;577.26416;322.725372;
11;316.680389;657.039429;
12;370.494324;593.971619;
13;449.601562;520.97583;
14;506.667603;454.115417;
15;571.8078;416.390411;
18;353.684662;722.419739;
19;410.179657;677.604309;
20;485.947479;606.595764;
21;557.188049;537.693848;
22;613.596375;469.909698;
25;471.295105;765.070679;
26;526.122131;705.992188;
27;608.981873;611.109802;
28;661.826721;545.48114;
29;708.536926;502.214478;
31;519.234741;832.323181;
32;581.916321;771.459167;
33;661.954651;697.359558;
34;711.107605;624.56781;
35;751.466614;574.61792;
36;760.593323;531.862915;
37;699.59552;753.887085;
38;747.973267;703.540161;
41;789.512573;515.453247;
145;618.041504;679.148438;
186;537.928955;284.261353;
213;259.420654;490.271912;
222;256.415131;570.503174;
223;286.778778;506.227997;
224;336.019165;458.701263;
230;274.862885;856.874512;
238;328.048645;993.784729;
239;332.731873;967.780518;
241;627.576416;936.544556;
242;642.684265;963.581665;
243;655.567139;992.387451;
244;694.492126;945.042419;
