Sensor id; Sensor center x; Sensor center y;
26;445.176208;166.252609;
27;513.081177;92.429878;
32;471.101074;195.635651;
33;545.656372;129.477402;
34;608.106018;88.936874;
37;586.934692;172.662277;
38;647.640991;146.74324;
39;711.395874;123.492668;
40;756.585327;115.84536;
46;706.108643;225.719101;
47;751.816772;203.01564;
48;797.532166;178.961197;
49;818.023438;152.09198;
54;778.6026;299.0;
55;813.145569;256.425049;
56;851.963257;222.624939;
61;843.817993;344.746002;
67;868.650574;439.611511;
73;874.896179;507.855072;
82;890.501953;568.453247;
91;900.772034;629.518799;
94;899.051025;442.571075;
145;928.876404;638.867554;
241;580.111816;474.190704;
242;645.806091;571.487244;
243;678.533386;636.469788;
244;658.115417;469.122864;
245;716.91864;532.941406;
246;733.295349;602.293823;
247;751.146667;676.550049;
248;737.193909;440.892731;
249;781.776123;510.581512;
250;789.160522;593.825623;
251;809.813843;659.369873;
252;783.037292;391.068542;
253;828.337708;416.90976;
254;833.118225;496.892395;
255;841.174133;590.595459;
256;852.878174;628.868591;
