Sensor id; Sensor center x; Sensor center y;
50;470.212708;167.441406;
57;472.121399;207.938171;
62;458.797241;330.618256;
63;495.476105;260.102783;
64;529.786926;201.33168;
67;472.717682;478.109375;
68;485.170807;396.955261;
69;522.830994;323.015259;
70;559.744812;254.346497;
71;601.331482;185.863205;
73;527.660156;546.975159;
74;627.408386;295.008881;
75;654.047241;231.190689;
82;592.614197;592.859131;
83;701.414124;332.836487;
84;724.90686;278.720795;
85;748.544006;208.379257;
91;681.698486;640.249634;
92;711.932861;558.744324;
93;756.578491;455.178619;
94;752.467468;390.174133;
95;781.124207;322.407471;
96;803.029297;259.531708;
97;830.506592;202.548477;
98;845.825562;152.591431;
102;782.494751;610.065979;
103;803.645691;528.360413;
104;815.505127;433.014832;
105;824.450989;374.388824;
106;852.237061;308.742157;
107;889.47583;260.258514;
108;910.234375;214.118256;
111;867.151001;584.31543;
112;876.485413;508.523804;
113;889.40979;432.910522;
114;914.340698;372.310669;
115;932.672974;333.531586;
120;932.677185;582.212341;
121;939.802734;509.715118;
122;956.651978;445.316742;
133;987.326355;586.800049;
247;451.309662;772.664795;
250;438.070679;682.301514;
251;515.639343;726.159851;
254;442.604248;569.475525;
255;512.085938;643.744507;
256;595.665466;672.538391;
