Sensor id; Sensor center x; Sensor center y;
93;182.546448;741.59845;
104;215.99408;692.937561;
105;203.205887;652.108459;
106;211.291061;586.84491;
109;309.84729;393.018097;
112;244.032455;742.245667;
113;243.902252;669.722412;
114;256.862213;604.493652;
115;285.596954;548.216248;
116;303.176392;476.915253;
117;346.427917;410.488373;
118;379.209595;371.389008;
120;294.890869;787.685791;
121;291.220673;714.545532;
122;298.811798;648.681824;
123;323.192474;587.979736;
124;356.611847;508.501404;
125;380.897278;446.305237;
126;428.511353;395.458099;
133;334.881042;761.56604;
134;350.282318;697.335999;
135;374.039429;631.384583;
136;403.020599;557.832397;
137;432.37323;488.012421;
138;470.444244;433.487915;
139;498.218384;385.994659;
146;426.459869;675.413025;
147;453.229034;617.987915;
148;481.626434;552.62146;
149;518.055908;488.539856;
150;547.964539;442.677917;
151;582.135681;395.047241;
152;601.371521;364.223175;
156;498.721375;677.582764;
157;532.12677;611.622498;
158;572.764221;556.64917;
159;601.456848;492.02829;
160;632.555176;453.524506;
165;532.711975;732.320312;
166;574.453125;681.614319;
167;605.645142;622.565857;
168;644.79071;567.955078;
174;599.31073;749.603699;
175;629.924683;695.180969;
