Index; Bbox ymin xmin ymax xmax; Label; Sensor id;
0; 330.55 621.15 362.56 659.17 ; 1; 
1; 525.48 380.8 564.52 423.2 ; 1; 
2; 927.49 666.62 961.2 703.39 ; 1; 
3; 860.76 677.02 900.87 713.14 ; 1; 
4; 844.57 297.15 885.24 328.77 ; 1; 
5; 814.21 252.03 854.32 284.34 ; 0; 
6; 880.38 251.17 918.48 276.04 ; 1; 
7; 704.17 671.79 746.09 708.08 ; 1; 
8; 776.79 225.89 815.48 246.97 ; 1; 
9; 834.83 220.98 872.67 241.19 ; 1; 
10; 859.38 215.5 896.63 235.13 ; 1; 
11; 641.87 715.89 686.15 742.87 ; 1; 
12; 586.13 747.04 628.49 770.88 ; 1; 
13; 381.33 704.9 414.3 734.5 ; 1; 
14; 361.11 316.23 402.75 346.55 ; 1; 
15; 342.34 385.76 376.27 421.4 ; 1; 
16; 305.28 436.54 327.18 479.88 ; 1; 
17; 325.5 679.87 359.91 714.52 ; 1; 
18; 460.27 240.01 501.28 257.33 ; 1; 
19; 284.94 588.62 308.85 628.47 ; 1; 
20; 249.59 467.33 271.42 510.3 ; 1; 
21; 373.51 738.59 411.05 765.3 ; 1; 
22; 278.35 412.83 301.69 452.54 ; 1; 
23; 805.41 723.19 846.7 749.47 ; 1; 
24; 509.19 763.07 550.6 781.6 ; 1; 
25; 433.78 757.2 473.8 780.2 ; 1; 
26; 384.49 653.21 424.2 689.8 ; 1; 
27; 674.14 374.0 717.9 417.0 ; 1; 
28; 450.35 672.61 495.7 709.3 ; 0; 
29; 692.4 591.2 736.0 635.0 ; 1; 
30; 630.48 642.44 676.7 680.6 ; 1; 
31; 566.29 686.06 611.2 720.5 ; 1; 
32; 516.0 716.4 557.46 744.91 ; 1; 
33; 440.4 723.26 481.2 749.2 ; 1; 
34; 500.1 644.1 543.5 682.5 ; 1; 
35; 548.43 591.96 598.1 638.3 ; 1; 
36; 620.49 535.69 665.9 581.3 ; 1; 
37; 686.5 472.1 733.7 516.7 ; 1; 
38; 753.1 416.8 795.0 462.1 ; 0; 
39; 420.7 601.55 464.1 643.2 ; 1; 
40; 471.55 549.3 516.1 592.52 ; 1; 
41; 536.55 486.3 588.4 537.1 ; 1; 
42; 620.83 424.16 665.5 467.7 ; 1; 
43; 354.83 568.83 390.9 611.7 ; 1; 
44; 397.39 506.63 441.1 556.1 ; 1; 
45; 914.1 556.9 942.94 601.71 ; 1; 
46; 960.03 602.3 992.2 646.78 ; 1; 
47; 890.85 620.7 928.9 662.42 ; 0; 
48; 454.8 445.9 504.4 494.89 ; 1; 
49; 583.92 324.4 628.9 361.38 ; 1; 
50; 648.78 294.79 692.8 325.0 ; 1; 
51; 310.04 530.41 337.7 573.8 ; 1; 
52; 338.4 470.5 374.5 516.1 ; 1; 
53; 387.5 414.2 431.4 450.3 ; 1; 
54; 448.99 355.63 495.6 392.4 ; 1; 
55; 508.0 302.0 553.9 330.0 ; 1; 
56; 579.9 269.7 620.5 293.1 ; 1; 
57; 397.6 331.84 436.57 368.5 ; 1; 
58; 460.7 284.9 505.8 312.58 ; 1; 
