Sensor id; Sensor center x; Sensor center y;
57;560.0;120.0;
62;525.0;252.0;
63;570.0;175.0;
64;632.0;103.0;
67;510.0;380.0;
68;537.0;313.0;
69;622.0;238.0;
70;646.0;163.0;
71;695.0;88.0;
73;541.0;455.0;
74;708.0;223.0;
75;751.0;139.0;
76;793.0;74.0;
82;619.0;512.0;
83;772.0;272.0;
84;796.0;199.0;
85;841.0;122.0;
86;879.0;67.0;
91;677.0;568.0;
92;729.0;487.0;
93;794.0;404.0;
94;818.0;334.0;
95;841.0;253.0;
96;889.0;184.0;
97;934.0;123.0;
98;960.0;80.0;
102;785.0;549.0;
103;831.0;487.0;
104;882.0;404.0;
105;896.0;336.0;
106;941.0;257.0;
107;990.0;200.0;
108;1020.0;145.0;
111;898.0;551.0;
112;928.0;485.0;
113;976.0;420.0;
114;996.0;355.0;
120;987.0;556.0;
122;1035.0;451.0;
247;448.0;655.0;
250;416.0;590.0;
251;509.0;618.0;
254;465.0;485.0;
255;520.0;542.0;
256;584.0;595.0;
