Sensor id; Sensor center x; Sensor center y;
45;616.0;167.0;
53;564.0;212.0;
58;358.0;332.0;
59;409.0;306.0;
60;499.0;268.0;
65;373.0;379.0;
66;443.0;338.0;
72;405.0;421.0;
76;426.0;505.0;
77;474.0;423.0;
78;521.0;346.0;
79;596.0;279.0;
80;660.0;224.0;
85;460.0;573.0;
86;510.0;508.0;
87;570.0;427.0;
88;622.0;351.0;
89;696.0;289.0;
93;418.0;793.0;
94;440.0;743.0;
95;455.0;704.0;
96;495.0;650.0;
97;550.0;586.0;
98;608.0;514.0;
99;667.0;430.0;
100;728.0;353.0;
101;815.0;363.0;
104;494.0;802.0;
105;502.0;767.0;
106;537.0;723.0;
107;599.0;668.0;
108;658.0;593.0;
109;707.0;513.0;
110;759.0;430.0;
112;539.0;866.0;
113;568.0;837.0;
114;588.0;799.0;
115;654.0;738.0;
116;707.0;671.0;
117;773.0;577.0;
118;798.0;497.0;
119;834.0;431.0;
120;585.0;913.0;
121;614.0;888.0;
123;697.0;791.0;
124;754.0;730.0;
125;815.0;646.0;
127;873.0;485.0;
128;883.0;406.0;
129;864.0;326.0;
131;806.0;202.0;
133;661.0;908.0;
134;692.0;886.0;
135;735.0;833.0;
136;791.0;780.0;
145;733.0;896.0;
146;762.0;870.0;
147;809.0;815.0;
