Sensor id; Sensor center x; Sensor center y;
33;544.0;121.0;
37;584.0;156.0;
38;638.0;119.0;
39;698.0;84.0;
40;745.0;71.0;
46;680.0;182.0;
47;729.0;156.0;
48;778.0;131.0;
49;817.0;108.0;
54;761.0;246.0;
55;813.0;207.0;
56;852.0;171.0;
61;843.0;290.0;
82;935.0;523.0;
241;617.0;432.0;
242;671.0;483.0;
243;716.0;549.0;
244;667.0;401.0;
245;727.0;447.0;
246;769.0;509.0;
247;807.0;580.0;
248;732.0;374.0;
249;798.0;432.0;
250;840.0;509.0;
251;873.0;570.0;
252;781.0;340.0;
253;843.0;350.0;
254;849.0;432.0;
255;893.0;519.0;
256;914.0;579.0;
