Sensor id; Sensor center x; Sensor center y;
81;591.0;230.0;
90;541.0;280.0;
99;367.0;397.0;
100;426.0;364.0;
101;463.0;408.0;
109;340.0;477.0;
110;395.0;432.0;
118;390.0;514.0;
119;435.0;472.0;
126;404.0;598.0;
127;453.0;542.0;
128;503.0;486.0;
129;544.0;413.0;
130;586.0;352.0;
132;685.0;230.0;
137;413.0;735.0;
138;442.0;682.0;
139;479.0;616.0;
140;545.0;560.0;
141;586.0;492.0;
142;639.0;416.0;
143;689.0;354.0;
148;455.0;806.0;
149;480.0;761.0;
150;527.445862;704.02417;
151;579.0;641.0;
152;633.0;572.0;
153;683.0;500.0;
154;740.0;424.0;
156;484.0;911.0;
157;511.0;871.0;
158;534.0;828.0;
159;579.0;771.0;
160;633.0;719.0;
161;686.0;646.0;
162;730.0;576.0;
163;774.0;504.0;
164;824.0;426.0;
165;528.0;941.0;
166;564.0;924.0;
167;581.0;879.0;
169;694.0;773.0;
170;736.0;707.0;
171;775.0;639.0;
172;814.0;578.0;
173;847.0;508.0;
174;596.0;953.0;
175;629.0;928.0;
177;734.0;829.0;
178;780.0;763.0;
179;812.0;709.0;
180;850.0;635.0;
182;895.0;464.0;
183;869.0;390.0;
187;671.0;956.0;
188;708.0;912.0;
189;746.0;867.0;
190;803.0;814.0;
191;831.0;763.0;
195;934.0;418.0;
199;739.0;944.0;
200;781.0;895.0;
201;814.0;846.0;
205;957.0;379.0;
208;814.0;923.0;
209;852.0;860.0;
214;949.0;338.0;
257;641.0;197.0;
